xunit, xunit_low, fitted_data, total_model, Nnbb_invcoax, Ac228_central_fiber_shroud, Ac228_holders, Ac228_mini_shrouds, Bi212Tl208_central_fiber_shroud, Bi212Tl208_holders, Bi212Tl208_mini_shrouds, Bi212Tl208_outer_fiber_shroud, Co60_holders, K40_cables, K40_central_fiber_shroud, K40_close, K40_holders, K40_mini_shrouds, K40_outer_fiber_shroud, K42_above_array, K42_inside_ms, K42_nplus_bege, K42_nplus_invcoax, K42_nplus_semicoax, K42_outside_ms, Pb214Bi214_cables, Pb214Bi214_central_fiber_shroud, Pb214Bi214_mini_shrouds, Pb214Bi214_outer_fiber_shroud, Zn65_invcoax, alpha_high_energy_invcoax, 1sig_p, 1sig_m, 2sig_p, 2sig_m, 3sig_p, 3sig_m, norm_pois_res
476.5, 476, 37, 30.9986, 20.1541, 0.0342233, 0.168735, 0.0201057, 0.0185596, 0.154095, 0.0118693, 0.0191667, 0.107735, 0.174162, 0.0667546, 1.19461, 0.311694, 0.174062, 0.0367228, 5.63089, 0.464671, 0.000663787, 0.52785, 0.242505, 0.84892, 0.394501, 0.0172946, 0.0514996, 0.0146099, 0.148919, 0.00977025, 36.5, 24.5, 42.5, 19.5, 48.5, 15.5, 1.07226
477.5, 477, 44, 31.102, 20.135, 0.0464931, 0.21497, 0.0272673, 0.0178799, 0.14996, 0.0116001, 0.0192168, 0.111191, 0.167089, 0.0700162, 1.26756, 0.270682, 0.184691, 0.0363438, 5.68287, 0.477646, 0.000675855, 0.483169, 0.242505, 0.836206, 0.409226, 0.0161456, 0.0501522, 0.0145313, 0.149195, 0.00977171, 36.5, 24.5, 42.5, 19.5, 48.5, 15.5, 2.19386
478.5, 478, 39, 31.1361, 20.3067, 0.0515948, 0.235588, 0.0296265, 0.0176604, 0.153054, 0.0115217, 0.0187818, 0.107471, 0.156481, 0.0704511, 1.13989, 0.299846, 0.166089, 0.0366937, 5.64668, 0.447472, 0.000603442, 0.507403, 0.252471, 0.837588, 0.400637, 0.0173083, 0.0521995, 0.0149584, 0.147541, 0.00977481, 36.5, 24.5, 42.5, 19.5, 48.5, 15.5, 1.38093
479.5, 479, 25, 31.0895, 20.129, 0.0373766, 0.184971, 0.0225209, 0.0183455, 0.155069, 0.0118715, 0.0184916, 0.109446, 0.152944, 0.0719732, 1.19461, 0.290732, 0.174062, 0.0359258, 5.6934, 0.435705, 0.000645683, 0.479382, 0.222573, 0.82211, 0.555451, 0.0257162, 0.0734083, 0.0150267, 0.148939, 0.00977714, 36.5, 24.5, 42.5, 19.5, 48.5, 15.5, -1.09956
480.5, 480, 33, 31.4945, 20.3004, 0.0305838, 0.156076, 0.0176695, 0.0180518, 0.151697, 0.0111804, 0.0190175, 0.10734, 0.164437, 0.0756697, 1.26756, 0.275239, 0.184691, 0.0361396, 5.69274, 0.445964, 0.000675855, 0.50816, 0.205963, 0.814786, 0.70863, 0.0352504, 0.0949846, 0.0160244, 0.145789, 0.00977802, 37.5, 25.5, 43.5, 20.5, 49.5, 15.5, 0.294599
481.5, 481, 42, 31.3384, 20.4265, 0.0298844, 0.156704, 0.0177325, 0.017977, 0.151538, 0.0115583, 0.0190149, 0.106517, 0.142335, 0.0758871, 1.29492, 0.295289, 0.188677, 0.0356925, 5.6118, 0.45743, 0.000699993, 0.501344, 0.199319, 0.810088, 0.522116, 0.0243848, 0.0677037, 0.0146851, 0.148801, 0.00977878, 37.5, 25.5, 43.5, 20.5, 49.5, 15.5, 1.83222
482.5, 482, 26, 30.9569, 20.4564, 0.0299513, 0.151901, 0.0177815, 0.0181211, 0.147683, 0.0116163, 0.0188632, 0.109018, 0.167089, 0.0693639, 1.16725, 0.270682, 0.170075, 0.0349927, 5.54797, 0.430877, 0.000706028, 0.498315, 0.182709, 0.816306, 0.397569, 0.0167885, 0.0519896, 0.0141657, 0.148959, 0.00978252, 36.5, 24.5, 42.5, 19.5, 48.5, 15.5, -0.885226
483.5, 483, 24, 30.9918, 20.2144, 0.029592, 0.150241, 0.0179985, 0.0184587, 0.152332, 0.0113794, 0.0187433, 0.107373, 0.172394, 0.0717557, 1.22652, 0.289821, 0.178712, 0.0353523, 5.64865, 0.460749, 0.000718096, 0.501344, 0.239183, 0.813404, 0.392252, 0.0159313, 0.0504846, 0.0149311, 0.149254, 0.00978616, 36.5, 24.5, 42.5, 19.5, 48.5, 15.5, -1.27648
484.5, 484, 36, 30.9238, 20.2856, 0.0300271, 0.151725, 0.0182715, 0.0184191, 0.15465, 0.0117195, 0.0189466, 0.109644, 0.153828, 0.0658848, 1.25388, 0.303492, 0.182698, 0.0353037, 5.51836, 0.439326, 0.000585339, 0.504373, 0.232539, 0.812851, 0.384071, 0.0160316, 0.0502222, 0.0142682, 0.147305, 0.00978029, 36.5, 24.5, 42.5, 19.5, 48.5, 15.5, 0.916532
485.5, 485, 33, 30.5603, 20.2694, 0.0299601, 0.154138, 0.0179635, 0.0184167, 0.15036, 0.0117134, 0.0185956, 0.108195, 0.145872, 0.0676243, 1.08518, 0.259745, 0.158117, 0.0340887, 5.44005, 0.428765, 0.00062758, 0.480897, 0.219251, 0.799032, 0.417816, 0.0186671, 0.0556993, 0.0147602, 0.145632, 0.00978247, 36.5, 24.5, 41.5, 19.5, 48.5, 15.5, 0.46408
486.5, 486, 23, 31.1191, 20.2921, 0.0298914, 0.150663, 0.0180335, 0.0180578, 0.155951, 0.0117164, 0.0185523, 0.110138, 0.168858, 0.0697988, 1.263, 0.267036, 0.184027, 0.0343317, 5.52297, 0.449886, 0.000657752, 0.461964, 0.212607, 0.807047, 0.592263, 0.0281192, 0.079848, 0.0156622, 0.146124, 0.0097746, 36.5, 24.5, 42.5, 19.5, 48.5, 15.5, -1.495
487.5, 487, 33, 30.9765, 20.5122, 0.0293665, 0.15223, 0.0183765, 0.0184404, 0.151427, 0.0116244, 0.0185179, 0.107405, 0.158249, 0.0652325, 0.993985, 0.268859, 0.14483, 0.0355856, 5.45979, 0.441136, 0.000718096, 0.496043, 0.186031, 0.811884, 0.608829, 0.0301482, 0.0824903, 0.0158194, 0.147462, 0.00977684, 36.5, 24.5, 42.5, 19.5, 48.5, 15.5, 0.388159
488.5, 488, 34, 31.1474, 20.6295, 0.0294545, 0.151509, 0.0181665, 0.0177453, 0.145604, 0.011729, 0.0184558, 0.107405, 0.160901, 0.0684941, 1.2174, 0.277973, 0.177383, 0.0344192, 5.47164, 0.447171, 0.000615511, 0.517248, 0.169421, 0.802625, 0.422928, 0.0193009, 0.0567668, 0.0144117, 0.149372, 0.00977973, 36.5, 24.5, 42.5, 19.5, 48.5, 15.5, 0.531621
489.5, 489, 42, 30.8478, 20.5603, 0.0296959, 0.153756, 0.0180405, 0.0176659, 0.147132, 0.0113859, 0.0183246, 0.107702, 0.144104, 0.065015, 1.00766, 0.287998, 0.146823, 0.0348177, 5.49862, 0.447472, 0.000591373, 0.487712, 0.235861, 0.807738, 0.379777, 0.0160772, 0.0491547, 0.0141111, 0.150475, 0.00978116, 36.5, 24.5, 42.5, 19.5, 48.5, 15.5, 1.92427
490.5, 490, 29, 31.1115, 20.6287, 0.0293418, 0.151426, 0.0181805, 0.0180248, 0.148194, 0.0121362, 0.0185994, 0.102369, 0.173278, 0.078279, 1.23564, 0.284352, 0.180041, 0.0357411, 5.43281, 0.437817, 0.000687924, 0.481654, 0.232539, 0.799032, 0.377936, 0.015448, 0.0456899, 0.0136601, 0.150199, 0.0097854, 36.5, 24.5, 42.5, 19.5, 48.5, 15.5, -0.352919
491.5, 491, 36, 30.9343, 20.6534, 0.0301275, 0.152684, 0.0181315, 0.0180529, 0.147622, 0.0116518, 0.0184399, 0.107175, 0.156481, 0.0667546, 1.09886, 0.310783, 0.16011, 0.0342248, 5.3782, 0.442041, 0.000597408, 0.482411, 0.225895, 0.810364, 0.37405, 0.0157124, 0.0487697, 0.0137284, 0.14823, 0.00978088, 36.5, 24.5, 42.5, 19.5, 48.5, 15.5, 0.914594
492.5, 492, 41, 30.5474, 20.402, 0.0303195, 0.152035, 0.0182715, 0.018021, 0.147637, 0.0116785, 0.0185957, 0.107603, 0.132611, 0.0680592, 1.13989, 0.263391, 0.166089, 0.0346233, 5.31108, 0.436006, 0.000772406, 0.485441, 0.202641, 0.789359, 0.374664, 0.0157854, 0.0491547, 0.0135507, 0.148309, 0.00978539, 36.5, 24.5, 41.5, 19.5, 48.5, 15.5, 1.81944
493.5, 493, 37, 30.9066, 20.5902, 0.0297575, 0.15355, 0.0176695, 0.0181991, 0.147481, 0.011319, 0.0184313, 0.105595, 0.15206, 0.0667546, 1.20829, 0.246074, 0.176055, 0.0348955, 5.39333, 0.432989, 0.000621546, 0.503616, 0.199319, 0.78922, 0.376095, 0.0155437, 0.0476498, 0.0141213, 0.147935, 0.00978746, 36.5, 24.5, 42.5, 19.5, 48.5, 15.5, 1.08931
494.5, 494, 34, 30.9324, 20.6065, 0.0294863, 0.149798, 0.0175225, 0.0177629, 0.153368, 0.011673, 0.0182435, 0.104081, 0.164437, 0.0680592, 1.09886, 0.292555, 0.16011, 0.0342928, 5.44334, 0.440532, 0.000838785, 0.512704, 0.209285, 0.794057, 0.373846, 0.015448, 0.0471073, 0.0135405, 0.145159, 0.00978508, 36.5, 24.5, 42.5, 19.5, 48.5, 15.5, 0.570824
495.5, 495, 33, 30.8053, 20.5766, 0.0299989, 0.152529, 0.0176205, 0.0178833, 0.15424, 0.0111066, 0.0178958, 0.10339, 0.155596, 0.0654499, 1.17181, 0.285264, 0.17074, 0.0351093, 5.38938, 0.420014, 0.000772406, 0.486955, 0.172743, 0.791155, 0.346646, 0.0150559, 0.0463374, 0.0137079, 0.147561, 0.00978581, 36.5, 24.5, 42.5, 19.5, 48.5, 15.5, 0.419302
496.5, 496, 33, 30.9123, 20.734, 0.0329144, 0.161312, 0.0192026, 0.0174132, 0.14885, 0.0109728, 0.0178163, 0.105694, 0.160017, 0.0639278, 1.10342, 0.287998, 0.160774, 0.034701, 5.32029, 0.432084, 0.000675855, 0.492256, 0.212607, 0.798203, 0.364438, 0.0149647, 0.0473173, 0.0135883, 0.147108, 0.00978665, 36.5, 24.5, 42.5, 19.5, 48.5, 15.5, 0.399817
497.5, 497, 35, 30.7546, 20.5501, 0.0337107, 0.166951, 0.0196436, 0.0177574, 0.147758, 0.0112586, 0.0178615, 0.105266, 0.125538, 0.0687115, 1.21284, 0.289821, 0.176719, 0.0338943, 5.2966, 0.42967, 0.000585339, 0.480139, 0.202641, 0.763517, 0.37405, 0.0153386, 0.0451999, 0.0136361, 0.145612, 0.00978947, 36.5, 24.5, 42.5, 19.5, 48.5, 15.5, 0.776423
498.5, 498, 35, 31.129, 20.6739, 0.0305221, 0.154065, 0.0185936, 0.0173137, 0.147692, 0.0112524, 0.0182228, 0.105068, 0.162669, 0.0771918, 1.35419, 0.304403, 0.197314, 0.033904, 5.29199, 0.432386, 0.000609477, 0.485441, 0.232539, 0.776368, 0.367097, 0.0148142, 0.0463549, 0.0135302, 0.151715, 0.00979108, 36.5, 24.5, 42.5, 19.5, 48.5, 15.5, 0.707717
499.5, 499, 24, 31.0196, 20.73, 0.0290036, 0.147859, 0.0170674, 0.0178456, 0.146751, 0.0110128, 0.017679, 0.101349, 0.17151, 0.0639278, 1.23564, 0.303492, 0.180041, 0.0338554, 5.24001, 0.433894, 0.00068189, 0.492256, 0.252471, 0.784107, 0.376504, 0.0151379, 0.04352, 0.0138001, 0.150416, 0.00978799, 36.5, 24.5, 42.5, 19.5, 48.5, 15.5, -1.28129
500.5, 500, 30, 30.7396, 20.7161, 0.0294123, 0.15123, 0.0171514, 0.0176616, 0.146774, 0.0116434, 0.0175093, 0.102073, 0.150292, 0.0704511, 1.18093, 0.255188, 0.172069, 0.0344386, 5.21763, 0.423937, 0.000657752, 0.45742, 0.189353, 0.779409, 0.368324, 0.0149829, 0.04464, 0.013414, 0.147167, 0.00979222, 36.5, 24.5, 42.5, 19.5, 48.5, 15.5, -0.104255
501.5, 501, 37, 30.9451, 20.6816, 0.0291762, 0.147622, 0.0174035, 0.0177606, 0.151351, 0.0115168, 0.0177112, 0.103752, 0.148524, 0.065015, 1.08062, 0.289821, 0.157453, 0.0332333, 5.43479, 0.443248, 0.000706028, 0.510432, 0.215929, 0.792813, 0.360553, 0.0155483, 0.0467049, 0.0131544, 0.148801, 0.00979233, 36.5, 24.5, 42.5, 19.5, 48.5, 15.5, 1.08218
502.5, 502, 38, 31.6678, 20.8428, 0.0305961, 0.154076, 0.0183065, 0.0179685, 0.150681, 0.0114801, 0.0173188, 0.104575, 0.155596, 0.0687115, 1.11253, 0.265213, 0.162103, 0.0347205, 5.80132, 0.506612, 0.000748269, 0.511189, 0.26908, 0.841181, 0.356667, 0.0151972, 0.0464774, 0.0133457, 0.14953, 0.00979176, 37.5, 25.5, 43.5, 20.5, 49.5, 15.5, 1.11677
503.5, 503, 39, 31.3034, 20.6796, 0.036036, 0.173436, 0.0211418, 0.017489, 0.150059, 0.0115715, 0.018016, 0.102863, 0.162669, 0.0621883, 1.14901, 0.300757, 0.167418, 0.0334569, 5.571, 0.493034, 0.000730165, 0.520277, 0.242505, 0.802349, 0.353804, 0.0146546, 0.0460399, 0.0135439, 0.149963, 0.00979302, 36.5, 24.5, 43.5, 20.5, 49.5, 15.5, 1.34986
504.5, 504, 33, 30.6658, 20.6867, 0.0340348, 0.165941, 0.0196226, 0.0169984, 0.149567, 0.0115933, 0.0170709, 0.106813, 0.144988, 0.0667546, 1.16269, 0.278884, 0.169411, 0.0335055, 5.12682, 0.433894, 0.000633614, 0.499072, 0.162777, 0.790879, 0.358508, 0.0148051, 0.0455849, 0.013168, 0.145238, 0.00979219, 36.5, 24.5, 42.5, 19.5, 48.5, 15.5, 0.444773
505.5, 505, 38, 30.3646, 20.6537, 0.0296096, 0.151622, 0.0180895, 0.0173059, 0.14461, 0.0111256, 0.0176634, 0.102336, 0.155596, 0.0602313, 0.989426, 0.270682, 0.144166, 0.0343608, 5.10774, 0.426954, 0.000537064, 0.468022, 0.192675, 0.782173, 0.357076, 0.0142123, 0.0444475, 0.0137045, 0.146675, 0.00979103, 35.5, 24.5, 41.5, 19.5, 47.5, 14.5, 1.35875
506.5, 506, 21, 30.8756, 20.8015, 0.0292678, 0.151364, 0.0170744, 0.0171674, 0.141726, 0.0111176, 0.0175494, 0.107241, 0.141451, 0.0680592, 1.29948, 0.24334, 0.189342, 0.0327181, 5.13604, 0.433593, 0.000645683, 0.459692, 0.225895, 0.766142, 0.355031, 0.0142579, 0.044185, 0.0133355, 0.148585, 0.00979786, 36.5, 24.5, 42.5, 19.5, 48.5, 15.5, -1.85606
507.5, 507, 32, 30.9289, 20.9353, 0.034026, 0.171642, 0.0211348, 0.0176941, 0.150559, 0.0114599, 0.0175495, 0.105694, 0.124654, 0.0639278, 1.15813, 0.275239, 0.168747, 0.0336124, 5.12814, 0.440834, 0.000724131, 0.478625, 0.229217, 0.75633, 0.376914, 0.0144631, 0.04387, 0.0127034, 0.147955, 0.00979501, 36.5, 24.5, 42.5, 19.5, 48.5, 15.5, 0.220351
508.5, 508, 32, 31.2222, 20.9632, 0.0521902, 0.238629, 0.0284924, 0.0235208, 0.179413, 0.0141766, 0.0190291, 0.103456, 0.177698, 0.0628406, 1.22196, 0.246074, 0.178048, 0.0335443, 5.19789, 0.421523, 0.000699993, 0.489984, 0.189353, 0.766695, 0.382435, 0.0144084, 0.04485, 0.0129425, 0.149333, 0.00980331, 36.5, 24.5, 42.5, 19.5, 48.5, 15.5, 0.167473
509.5, 509, 49, 33.0111, 20.9088, 0.0511632, 0.237526, 0.0292204, 0.0985037, 0.665124, 0.057096, 0.0512112, 0.106846, 0.192727, 0.0791487, 1.27668, 0.326276, 0.18602, 0.0366645, 5.91121, 0.487905, 0.000718096, 0.524064, 0.222573, 0.876697, 0.419452, 0.0173539, 0.0516396, 0.0150507, 0.1716, 0.00979982, 38.5, 26.5, 44.5, 21.5, 51.5, 16.5, 2.59942
510.5, 510, 53, 40.1008, 20.8271, 0.0360818, 0.180209, 0.0196436, 0.28004, 1.83941, 0.163698, 0.140177, 0.118103, 0.242235, 0.112852, 1.91502, 0.442934, 0.27903, 0.0522557, 9.3541, 0.742267, 0.00123102, 0.624787, 0.382028, 1.27829, 0.661593, 0.0273349, 0.0873726, 0.0227622, 0.260373, 0.00983725, 46.5, 33.5, 53.5, 27.5, 60.5, 22.5, 1.95969
511.5, 511, 55, 39.3338, 20.8459, 0.0324194, 0.165013, 0.0188246, 0.204823, 1.38016, 0.120765, 0.116646, 0.120769, 0.248424, 0.116984, 2.00165, 0.447491, 0.291653, 0.0507588, 9.20473, 0.696403, 0.00109223, 0.588436, 0.348808, 1.23572, 0.679999, 0.0269245, 0.0895949, 0.0228954, 0.267165, 0.00979828, 45.5, 32.5, 52.5, 26.5, 59.5, 21.5, 2.36808
512.5, 512, 50, 32.4961, 20.9299, 0.0293823, 0.149076, 0.0174385, 0.0460605, 0.339038, 0.0275544, 0.0334498, 0.105134, 0.163553, 0.0834976, 1.35419, 0.30896, 0.197314, 0.0365965, 5.87436, 0.489413, 0.000669821, 0.530122, 0.255793, 0.83206, 0.410453, 0.0163781, 0.0515696, 0.0149037, 0.189437, 0.00979794, 38.5, 26.5, 44.5, 21.5, 50.5, 16.5, 2.82985
513.5, 513, 53, 30.7521, 20.9712, 0.0292361, 0.148365, 0.0175015, 0.0176416, 0.144728, 0.0110589, 0.0159236, 0.100559, 0.167973, 0.0658848, 1.12165, 0.226935, 0.163432, 0.0324265, 5.06234, 0.413678, 0.000724131, 0.480139, 0.232539, 0.740715, 0.337238, 0.013957, 0.04471, 0.0128161, 0.168981, 0.00980215, 36.5, 24.5, 42.5, 19.5, 48.5, 15.5, 3.35692
514.5, 514, 46, 30.6131, 20.9786, 0.0299179, 0.151942, 0.0185305, 0.0164393, 0.132927, 0.0102851, 0.0154237, 0.100822, 0.125538, 0.0565348, 1.04414, 0.286175, 0.152138, 0.0327765, 5.00509, 0.416394, 0.000603442, 0.497558, 0.202641, 0.730488, 0.361575, 0.0140163, 0.0436775, 0.0129186, 0.166127, 0.00980765, 36.5, 24.5, 42.5, 19.5, 48.5, 15.5, 2.59206
515.5, 515, 28, 30.7015, 21.0714, 0.0309273, 0.155467, 0.0179215, 0.016058, 0.137287, 0.0102494, 0.0150571, 0.0998018, 0.14764, 0.0656674, 1.13989, 0.266125, 0.166089, 0.0331847, 4.88072, 0.422127, 0.000579305, 0.464993, 0.222573, 0.746381, 0.347464, 0.0139205, 0.0421201, 0.0123924, 0.165654, 0.00980616, 36.5, 24.5, 42.5, 19.5, 48.5, 15.5, -0.464479
516.5, 516, 25, 30.7758, 21.1354, 0.0297734, 0.149272, 0.0176275, 0.0162118, 0.140905, 0.0102596, 0.0150756, 0.101316, 0.129074, 0.0639278, 1.06694, 0.24334, 0.15546, 0.0324654, 5.05246, 0.416394, 0.000645683, 0.470294, 0.192675, 0.740024, 0.349305, 0.0138156, 0.0431176, 0.0126453, 0.167524, 0.00980254, 36.5, 24.5, 42.5, 19.5, 48.5, 15.5, -1.04497
517.5, 517, 25, 30.7587, 21.1927, 0.0283465, 0.146251, 0.0171164, 0.0167481, 0.137187, 0.0105746, 0.0151898, 0.102666, 0.137915, 0.0626232, 1.09886, 0.259745, 0.16011, 0.0313379, 4.93138, 0.415187, 0.000609477, 0.462721, 0.205963, 0.718466, 0.363825, 0.0141303, 0.0427501, 0.0126555, 0.163882, 0.00980438, 36.5, 24.5, 42.5, 19.5, 48.5, 15.5, -1.04199
518.5, 518, 35, 30.6435, 21.2112, 0.0293753, 0.147396, 0.0171654, 0.0170301, 0.13943, 0.0101883, 0.0149526, 0.0990777, 0.144988, 0.061536, 1.08518, 0.267036, 0.158117, 0.0324265, 4.84452, 0.399798, 0.000561201, 0.46575, 0.176065, 0.723855, 0.350532, 0.0137564, 0.0441675, 0.012348, 0.167249, 0.00980656, 36.5, 24.5, 42.5, 19.5, 48.5, 15.5, 0.796923
519.5, 519, 31, 31.0392, 21.1841, 0.032282, 0.158952, 0.0193426, 0.0162973, 0.140763, 0.010143, 0.0152347, 0.0979585, 0.144988, 0.0665371, 1.25388, 0.273416, 0.182698, 0.0311337, 4.99522, 0.401005, 0.000609477, 0.455148, 0.229217, 0.728001, 0.357076, 0.0134828, 0.0425751, 0.0125223, 0.166796, 0.00980364, 36.5, 24.5, 42.5, 19.5, 48.5, 15.5, 0.0222203
520.5, 520, 33, 30.8757, 21.3498, 0.0336895, 0.165106, 0.0201547, 0.016453, 0.135535, 0.0102848, 0.0151579, 0.0988144, 0.144104, 0.0693639, 1.05782, 0.254277, 0.154131, 0.0314059, 4.95442, 0.412471, 0.000597408, 0.46575, 0.179387, 0.721782, 0.336011, 0.0145634, 0.0426101, 0.0124676, 0.169749, 0.00980724, 36.5, 24.5, 42.5, 19.5, 48.5, 15.5, 0.406475
521.5, 521, 31, 30.7671, 21.3598, 0.0305714, 0.1539, 0.0182925, 0.0163016, 0.136458, 0.0101633, 0.0145888, 0.103159, 0.163553, 0.0591441, 1.0259, 0.263391, 0.14948, 0.0319114, 4.84716, 0.397686, 0.000663787, 0.483169, 0.195997, 0.725375, 0.336625, 0.0137609, 0.0441675, 0.0126385, 0.16341, 0.00980695, 36.5, 24.5, 42.5, 19.5, 48.5, 15.5, 0.0712181
522.5, 522, 26, 30.8242, 21.1816, 0.0333759, 0.164817, 0.0194336, 0.0166299, 0.140258, 0.0101102, 0.0143407, 0.101513, 0.142335, 0.0645802, 1.11709, 0.259745, 0.162768, 0.032096, 4.99258, 0.39829, 0.000675855, 0.473323, 0.186031, 0.735325, 0.331308, 0.0137472, 0.0428551, 0.0122455, 0.167387, 0.009808, 36.5, 24.5, 42.5, 19.5, 48.5, 15.5, -0.861977
523.5, 523, 25, 30.7982, 21.343, 0.0374101, 0.176714, 0.0210298, 0.0161024, 0.138501, 0.010179, 0.0146531, 0.101283, 0.135263, 0.0597964, 1.0031, 0.262479, 0.146159, 0.0319697, 4.90177, 0.405531, 0.00057327, 0.502101, 0.172743, 0.71736, 0.354417, 0.0145634, 0.04408, 0.0124539, 0.165162, 0.00980778, 36.5, 24.5, 42.5, 19.5, 48.5, 15.5, -1.04888
524.5, 524, 34, 30.8612, 21.415, 0.0335574, 0.163457, 0.0198047, 0.0162608, 0.142208, 0.0100673, 0.0148037, 0.101184, 0.137915, 0.0584918, 1.01678, 0.238783, 0.148152, 0.0309393, 4.86953, 0.41579, 0.000651718, 0.481654, 0.242505, 0.713352, 0.344396, 0.0138658, 0.0451649, 0.0121704, 0.164926, 0.00980084, 36.5, 24.5, 42.5, 19.5, 48.5, 15.5, 0.583825
525.5, 525, 33, 30.6085, 21.1853, 0.0288362, 0.147004, 0.0171934, 0.0156765, 0.136164, 0.0099056, 0.0146169, 0.102139, 0.144988, 0.0643627, 1.07606, 0.245163, 0.156788, 0.0309199, 4.90967, 0.388634, 0.000675855, 0.464993, 0.169421, 0.710589, 0.345214, 0.014299, 0.0435025, 0.0121054, 0.164552, 0.00980881, 36.5, 24.5, 42.5, 19.5, 48.5, 15.5, 0.455246
526.5, 526, 38, 30.781, 21.3128, 0.0286283, 0.143664, 0.0173194, 0.0166217, 0.135614, 0.00996978, 0.0146142, 0.0999335, 0.129074, 0.0600139, 1.08974, 0.260656, 0.158781, 0.0311823, 4.87545, 0.407643, 0.000567236, 0.493014, 0.186031, 0.715978, 0.346237, 0.0137108, 0.0426626, 0.0125291, 0.168706, 0.0098118, 36.5, 24.5, 42.5, 19.5, 48.5, 15.5, 1.28071
527.5, 527, 33, 30.7243, 21.3851, 0.0287129, 0.145499, 0.0171514, 0.0167227, 0.137043, 0.0100994, 0.0144208, 0.0999006, 0.139683, 0.0567523, 1.00766, 0.257922, 0.146823, 0.0316781, 4.84255, 0.393462, 0.000651718, 0.458177, 0.255793, 0.705475, 0.329671, 0.0137974, 0.0421551, 0.0125564, 0.165024, 0.00981296, 36.5, 24.5, 42.5, 19.5, 48.5, 15.5, 0.434078
528.5, 528, 28, 30.6045, 21.3117, 0.0287587, 0.147849, 0.0170464, 0.0154401, 0.138863, 0.0101475, 0.0146031, 0.101711, 0.129074, 0.0539255, 1.06238, 0.268859, 0.154795, 0.0313476, 4.77411, 0.412471, 0.000506892, 0.452876, 0.162777, 0.726066, 0.344601, 0.0135968, 0.0428726, 0.0124539, 0.165831, 0.00981411, 36.5, 24.5, 42.5, 19.5, 48.5, 15.5, -0.447201
529.5, 529, 23, 30.8138, 21.3766, 0.0289049, 0.147097, 0.0167524, 0.0158279, 0.139218, 0.0100505, 0.0145438, 0.0991764, 0.142335, 0.0654499, 1.10797, 0.263391, 0.161439, 0.0310851, 4.75964, 0.400703, 0.000706028, 0.482411, 0.249149, 0.725513, 0.328035, 0.014112, 0.0430651, 0.012184, 0.168666, 0.00981984, 36.5, 24.5, 42.5, 19.5, 48.5, 15.5, -1.4425
530.5, 530, 41, 30.5096, 21.2433, 0.0283958, 0.145138, 0.0169134, 0.0162172, 0.134571, 0.0099413, 0.0147399, 0.0981231, 0.15206, 0.0558825, 1.0487, 0.244251, 0.152802, 0.0306866, 4.78925, 0.409152, 0.000567236, 0.45439, 0.189353, 0.69898, 0.333148, 0.0136469, 0.0421376, 0.0118868, 0.165536, 0.00981235, 36.5, 24.5, 41.5, 19.5, 48.5, 15.5, 1.82659
531.5, 531, 46, 30.9055, 21.5349, 0.0286019, 0.145148, 0.0174945, 0.0159476, 0.128793, 0.00986514, 0.0141725, 0.0983206, 0.142335, 0.0584918, 1.09886, 0.261568, 0.16011, 0.0305894, 4.77806, 0.388936, 0.000615511, 0.480139, 0.215929, 0.714458, 0.339488, 0.0140299, 0.0435375, 0.0123378, 0.162996, 0.00981341, 36.5, 24.5, 42.5, 19.5, 48.5, 15.5, 2.53811
532.5, 532, 30, 31.1003, 21.6399, 0.0280769, 0.14621, 0.0172634, 0.0159896, 0.132963, 0.00998344, 0.0143753, 0.100789, 0.122002, 0.0608836, 1.12621, 0.270682, 0.164096, 0.0302006, 4.80175, 0.395876, 0.000561201, 0.466508, 0.202641, 0.704232, 0.395729, 0.0175135, 0.0498197, 0.0124266, 0.163744, 0.00981206, 36.5, 24.5, 42.5, 19.5, 48.5, 15.5, -0.168822
533.5, 533, 36, 31.1847, 21.5115, 0.0288168, 0.142994, 0.0169974, 0.0157252, 0.133747, 0.00986977, 0.0139543, 0.097399, 0.135263, 0.0597964, 1.17181, 0.278884, 0.17074, 0.0310657, 4.79122, 0.405531, 0.000494823, 0.474081, 0.199319, 0.696355, 0.522525, 0.0243438, 0.0661988, 0.012922, 0.163272, 0.00981896, 36.5, 24.5, 42.5, 19.5, 48.5, 15.5, 0.868548
534.5, 534, 39, 30.6048, 21.46, 0.0290053, 0.14621, 0.0168154, 0.0162182, 0.133351, 0.0099133, 0.0144248, 0.0978598, 0.126422, 0.0624057, 0.957509, 0.253365, 0.139515, 0.0305797, 4.63, 0.396177, 0.000494823, 0.493014, 0.182709, 0.709068, 0.439903, 0.0192188, 0.0554369, 0.0125018, 0.162898, 0.00981889, 36.5, 24.5, 42.5, 19.5, 48.5, 15.5, 1.48024
535.5, 535, 30, 30.8481, 21.4882, 0.0289631, 0.147725, 0.0169904, 0.0155023, 0.127361, 0.00951132, 0.0143384, 0.102633, 0.140567, 0.0639278, 1.0259, 0.270682, 0.14948, 0.0306866, 4.77214, 0.411566, 0.000603442, 0.482411, 0.229217, 0.715702, 0.360144, 0.0146956, 0.0427151, 0.0120884, 0.164512, 0.00981519, 36.5, 24.5, 42.5, 19.5, 48.5, 15.5, -0.123722
