xunit, xunit_low, fitted_data, total_model, Nnbb_invcoax, Ac228_central_fiber_shroud, Ac228_holders, Ac228_mini_shrouds, Bi212Tl208_central_fiber_shroud, Bi212Tl208_holders, Bi212Tl208_mini_shrouds, Bi212Tl208_outer_fiber_shroud, Co60_holders, K40_cables, K40_central_fiber_shroud, K40_close, K40_holders, K40_mini_shrouds, K40_outer_fiber_shroud, K42_above_array, K42_inside_ms, K42_nplus_bege, K42_nplus_invcoax, K42_nplus_semicoax, K42_outside_ms, Pb214Bi214_cables, Pb214Bi214_central_fiber_shroud, Pb214Bi214_mini_shrouds, Pb214Bi214_outer_fiber_shroud, Zn65_invcoax, alpha_high_energy_invcoax, 1sig_p, 1sig_m, 2sig_p, 2sig_m, 3sig_p, 3sig_m, norm_pois_res
1306.5, 1299, 13.8, 12.7502, 6.34633, 0.00314694, 0.0118704, 0.00173611, 0.00229025, 0.0187798, 0.00136184, 0.00245692, 0.024554, 0.133408, 0.0559283, 0.956813, 0.22363, 0.126977, 0.0146417, 2.92279, 0.42165, 0.00120725, 0.579807, 0.178591, 0.601138, 0.0915201, 0.00464203, 0.0119721, 0.00191025, 0.000652661, 0.0103911, 13.7, 11.7667, 14.6333, 10.9, 15.5, 9.96667, 1.13866
1321.5, 1314, 10.8667, 11.4275, 5.9453, 0.00336068, 0.0123625, 0.00172893, 0.00224679, 0.0187441, 0.00133051, 0.00239829, 0.0230064, 0.127437, 0.050552, 0.90626, 0.208189, 0.120268, 0.0134613, 2.36632, 0.346024, 0.000996212, 0.513883, 0.146254, 0.494982, 0.0932661, 0.00459587, 0.0119756, 0.00193009, 0.000255275, 0.0104033, 12.3, 10.5, 13.2333, 9.63333, 14.0333, 8.83333, -0.642571
1333.5, 1329, 13, 13.0158, 5.62722, 0.00316655, 0.0118104, 0.00170752, 0.00221971, 0.0194179, 0.00130621, 0.00232841, 2.24812, 0.112564, 0.0429781, 0.844609, 0.195195, 0.112087, 0.0123133, 2.23142, 0.329863, 0.000881902, 0.490518, 0.130333, 0.471737, 0.0944713, 0.00471956, 0.0123789, 0.00190632, 8.1144e-05, 0.0104118, 14.2778, 11.7222, 15.5, 10.6111, 16.6111, 9.38889, -0.013106
1343.5, 1338, 11, 10.1519, 5.33665, 0.00356056, 0.0134496, 0.00186166, 0.00247875, 0.0209642, 0.00142408, 0.00239779, 0.0128334, 0.0935861, 0.0379505, 0.689783, 0.166618, 0.09154, 0.0114435, 2.14397, 0.320103, 0.0008993, 0.483619, 0.139203, 0.459685, 0.0895929, 0.00436034, 0.0116418, 0.00182048, 2.69151e-05, 0.0104225, 11.1364, 9.13636, 12.1364, 8.22727, 13.0455, 7.22727, 0.882833
1354.5, 1349, 9.90909, 9.6295, 5.07149, 0.00399653, 0.0145439, 0.00213611, 0.00230465, 0.0189623, 0.00138171, 0.0024156, 0.0125657, 0.0867575, 0.0357278, 0.630515, 0.151204, 0.0836746, 0.0104792, 2.03045, 0.310339, 0.00090459, 0.47864, 0.127386, 0.438157, 0.0873057, 0.00439702, 0.0115688, 0.00177367, 0, 0.0104317, 10.5909, 8.68182, 11.5, 7.68182, 12.4091, 6.77273, 0.298823
1365.5, 1360, 9.36364, 9.01011, 4.7759, 0.00335573, 0.0123221, 0.00177345, 0.00238261, 0.0193954, 0.00144754, 0.0023997, 0.0123634, 0.0775653, 0.0275174, 0.537619, 0.122917, 0.0713466, 0.00962385, 1.92924, 0.285024, 0.000844284, 0.462852, 0.118164, 0.420783, 0.0871745, 0.00445078, 0.0114528, 0.00175422, 0, 0.010441, 9.95455, 8.04545, 10.8636, 7.13636, 11.7727, 6.31818, 0.390622
1376.5, 1371, 10.1818, 9.08854, 4.57288, 0.00541309, 0.0204145, 0.00247851, 0.00236419, 0.0201731, 0.00144118, 0.00242387, 0.0121144, 0.0613694, 0.0248801, 0.474988, 0.107185, 0.0630349, 0.00884695, 1.808, 0.277517, 0.000775514, 0.455953, 0.104907, 0.399001, 0.543894, 0.0286727, 0.0720602, 0.00729922, 0, 0.0104508, 10.0455, 8.13636, 10.9545, 7.22727, 11.8636, 6.31818, 1.20276
1387.5, 1382, 7, 7.98543, 4.27038, 0.00276375, 0.0103872, 0.00144019, 0.00234368, 0.019451, 0.00138041, 0.00240361, 0.0131198, 0.0583928, 0.0202358, 0.40479, 0.0988425, 0.0537191, 0.0082512, 1.6787, 0.250999, 0.000716266, 0.438031, 0.102889, 0.373457, 0.13543, 0.00666304, 0.0175024, 0.00267266, 0, 0.0104615, 8.86364, 7.04545, 9.77273, 6.22727, 10.5909, 5.40909, -1.15657
1398.5, 1393, 9.09091, 7.46289, 3.99764, 0.00284661, 0.0106312, 0.00149443, 0.0023132, 0.0188066, 0.00135686, 0.00233704, 0.0140131, 0.0532276, 0.0194728, 0.361495, 0.0893873, 0.0479734, 0.00793666, 1.53464, 0.23238, 0.000679236, 0.408587, 0.104042, 0.339522, 0.167544, 0.00833933, 0.0223831, 0.00336712, 0, 0.01047, 8.31818, 6.59091, 9.13636, 5.77273, 9.95455, 4.95455, 1.97653
1409.5, 1404, 6.54545, 7.08643, 3.79816, 0.00258752, 0.00988572, 0.00139249, 0.00212467, 0.0179831, 0.00127411, 0.00230048, 0.0134124, 0.0489379, 0.0176649, 0.341739, 0.0790581, 0.0453516, 0.0075437, 1.40608, 0.20677, 0.00059777, 0.389384, 0.0867496, 0.315418, 0.233815, 0.0118728, 0.0311089, 0.00474144, 0, 0.0104797, 7.95455, 6.22727, 8.77273, 5.40909, 9.5, 4.68182, -0.673998
1420.5, 1415, 7.63636, 6.39438, 3.52954, 0.00248626, 0.0092781, 0.00130035, 0.00210699, 0.0173776, 0.00126595, 0.00227129, 0.013403, 0.0472745, 0.0149447, 0.315257, 0.0739729, 0.0418373, 0.00760589, 1.28353, 0.180719, 0.000458114, 0.369257, 0.0766625, 0.28572, 0.0895179, 0.00465875, 0.0118388, 0.00161047, 0, 0.0104876, 7.22727, 5.59091, 7.95455, 4.86364, 8.68182, 4.04545, 1.62897
1431.5, 1426, 7, 5.87959, 3.2886, 0.00344368, 0.0131362, 0.00164407, 0.00205986, 0.0175405, 0.00125798, 0.00226905, 0.0128583, 0.0400958, 0.0148451, 0.276586, 0.069444, 0.0367053, 0.00757795, 1.15139, 0.160137, 0.000424258, 0.345574, 0.0625404, 0.256413, 0.0868558, 0.0045308, 0.0115434, 0.00161958, 0, 0.0104986, 6.68182, 5.13636, 7.40909, 4.40909, 8.13636, 3.68182, 1.5325
1442.5, 1437, 5.81818, 5.47495, 3.0915, 0.00205736, 0.00779221, 0.00109125, 0.00210859, 0.0170119, 0.00127044, 0.00225966, 0.0129611, 0.0390453, 0.0116273, 0.256409, 0.0595121, 0.0340277, 0.00718859, 1.04338, 0.140463, 0.00038088, 0.330354, 0.0688809, 0.230139, 0.0870995, 0.00454539, 0.0117244, 0.00160986, 0, 0.0105107, 6.22727, 4.68182, 6.95455, 4.04545, 7.59091, 3.31818, 0.486514
1452, 1448, 7.25, 5.19394, 2.93009, 0.00229655, 0.0087432, 0.00113838, 0.00208737, 0.016847, 0.00119234, 0.00221576, 0.0126, 0.0402052, 0.0113122, 0.244482, 0.0585586, 0.0324448, 0.00708112, 0.986815, 0.127533, 0.000372416, 0.311756, 0.0574608, 0.215964, 0.0939844, 0.00457024, 0.0120242, 0.00164481, 0, 0.0105172, 5.9375, 4.3125, 6.8125, 3.5625, 7.8125, 2.9375, 2.41803
1461, 1456, 94.6, 81.1631, 2.75923, 0.00999018, 0.0374095, 0.00530035, 0.00202888, 0.0169873, 0.00123434, 0.00222506, 0.0124733, 6.4494, 2.89484, 48.7327, 11.5117, 6.46724, 0.495032, 0.948603, 0.118594, 0.000321209, 0.315746, 0.0538943, 0.206072, 0.0931904, 0.00465838, 0.0120198, 0.00162876, 0, 0.010525, 84.05, 78.25, 86.85, 75.45, 89.65, 72.65, 4.71649
1475, 1466, 4.16667, 4.21486, 2.49031, 0.00198874, 0.00768566, 0.000992727, 0.00199429, 0.0168177, 0.00119077, 0.00218965, 0.012503, 0, 0, 0, 0, 0, 0, 0.896316, 0.112358, 0.000293536, 0.297066, 0.0466732, 0.198763, 0.0977823, 0.00490625, 0.0127594, 0.00173062, 0, 0.0105378, 4.75, 3.69444, 5.19444, 3.19444, 5.69444, 2.75, -0.0995945
1493, 1484, 4.38889, 3.8777, 2.21245, 0.00716894, 0.026686, 0.0037389, 0.00190177, 0.0162515, 0.00119553, 0.00217562, 0.0116185, 0, 0, 0, 0, 0, 0, 0.843696, 0.0996156, 0.000310993, 0.283549, 0.0442074, 0.193574, 0.0993404, 0.00510364, 0.0128681, 0.00169124, 0, 0.0105552, 4.36111, 3.36111, 4.80556, 2.91667, 5.30556, 2.47222, 1.10136
1511, 1502, 3.77778, 3.58403, 1.9377, 0.00215068, 0.00812593, 0.00116404, 0.00432463, 0.0365869, 0.00237356, 0.00266817, 0.0110668, 0, 0, 0, 0, 0, 0, 0.784381, 0.0883723, 0.000278665, 0.270554, 0.0334638, 0.176347, 0.177589, 0.00913016, 0.0237456, 0.00343059, 0, 0.0105714, 4.08333, 3.08333, 4.52778, 2.63889, 4.91667, 2.25, 0.434207
1525, 1520, 110.7, 109.89, 1.73666, 0.000911568, 0.00372075, 0.000514653, 0.00178422, 0.0151501, 0.00108842, 0.00212872, 0.010573, 0, 0, 0, 0, 0, 0, 63.0938, 13.167, 0.0379422, 11.2379, 5.54921, 14.9007, 0.0999544, 0.00525162, 0.0134542, 0.0016993, 0, 0.010583, 113.25, 106.55, 116.55, 103.25, 119.75, 100.05, 0.244364
1545, 1530, 2.36667, 1.95692, 1.48522, 0.00180855, 0.00697942, 0.000953113, 0.00174114, 0.0146188, 0.00109878, 0.00211169, 0.0114804, 0, 0, 0, 0, 0, 0, 0.0176904, 0.0247442, 8.92246e-06, 0.23282, 0.00190215, 0.00413313, 0.115881, 0.00600914, 0.0152047, 0.00190992, 0, 0.0106022, 2.21667, 1.68333, 2.48333, 1.41667, 2.71667, 1.18333, 1.60432
1575, 1560, 1.56667, 1.66305, 1.15465, 0.0144833, 0.0544001, 0.0075341, 0.00177267, 0.0144243, 0.00108738, 0.00207496, 0.010581, 0, 0, 0, 0, 0, 0, 0.0166082, 0.0247442, 6.20693e-06, 0.231281, 0.00190215, 0.00425122, 0.0937747, 0.00471492, 0.0124269, 0.00169618, 0, 0.0106276, 1.91667, 1.41667, 2.15, 1.18333, 2.38333, 0.983333, -0.389768
1605, 1590, 1.2, 1.33086, 0.880469, 0.00102188, 0.00391516, 0.00056377, 0.00398122, 0.0323755, 0.00230248, 0.00294637, 0.00894325, 0, 0, 0, 0, 0, 0, 0.0175031, 0.0256887, 1.00863e-05, 0.236236, 0.00221918, 0.0045682, 0.0811198, 0.00414536, 0.0107247, 0.00147565, 0, 0.0106524, 1.55, 1.11667, 1.78333, 0.916667, 1.98333, 0.716667, -0.605097
1635, 1620, 1.43333, 1.13389, 0.64812, 0.00986655, 0.0370274, 0.00521864, 0.00645458, 0.0536193, 0.00360328, 0.0033361, 0.00780195, 0, 0, 0, 0, 0, 0, 0.0170036, 0.0253649, 6.20693e-06, 0.226248, 0.00200783, 0.00436931, 0.061089, 0.00312774, 0.00786181, 0.00108874, 0, 0.0106786, 1.31667, 0.916667, 1.55, 0.75, 1.75, 0.583333, 1.50289
1665, 1650, 0.933333, 0.878669, 0.472961, 0.00104237, 0.00392219, 0.000544123, 0.00192599, 0.0159412, 0.00116024, 0.00206897, 0.00717994, 0, 0, 0, 0, 0, 0, 0.0156925, 0.023404, 7.37073e-06, 0.216782, 0.00137378, 0.00456199, 0.0832919, 0.00411755, 0.0105441, 0.00144378, 0, 0.0107044, 1.05, 0.683333, 1.25, 0.55, 1.41667, 0.383333, 0.347055
1695, 1680, 0.433333, 0.676261, 0.325578, 0.000639779, 0.00244373, 0.000335914, 0.0018354, 0.014877, 0.00113013, 0.00204784, 0.00657619, 0, 0, 0, 0, 0, 0, 0.0152138, 0.021794, 9.3104e-06, 0.205438, 0.00190215, 0.00381616, 0.0516442, 0.00256675, 0.00668195, 0.00100048, 0, 0.01073, 0.816667, 0.516667, 0.983333, 0.383333, 1.15, 0.25, -1.69228
1717.5, 1710, 0.533333, 0.561549, 0.237118, 0.000306689, 0.00120645, 0.000159571, 0.00179645, 0.0143866, 0.00110254, 0.00202182, 0.00640271, 0, 0, 0, 0, 0, 0, 0.0149016, 0.020184, 7.75866e-06, 0.201318, 0.00147945, 0.00316977, 0.0377244, 0.0018702, 0.00489179, 0.000752868, 0, 0.0107486, 0.766667, 0.366667, 0.966667, 0.166667, 1.16667, 0.0333333, -0.089916
1730, 1725, 1.1, 0.989848, 0.203868, 0.000188607, 0.000708946, 9.34425e-05, 0.00179638, 0.0148365, 0.00109292, 0.00201859, 0.00626233, 0, 0, 0, 0, 0, 0, 0.0118006, 0.0203189, 5.819e-06, 0.193156, 0.0025362, 0.00296467, 0.43405, 0.0229801, 0.0551025, 0.00530719, 0, 0.0107598, 1.35, 0.65, 1.65, 0.35, 2.05, 0.15, 0.393152
1747.5, 1735, 0.32, 0.465363, 0.162398, 0.000390088, 0.0014153, 0.000203273, 0.0018303, 0.0149589, 0.00114101, 0.00203984, 0.00609867, 0, 0, 0, 0, 0, 0, 0.0120129, 0.0180792, 8.37936e-06, 0.192108, 0.00063405, 0.00306536, 0.0319145, 0.00152574, 0.00408465, 0.000679989, 0, 0.0107756, 0.58, 0.3, 0.74, 0.18, 0.9, 0.1, -1.07485
1765, 1760, 2.8, 2.52907, 0.112058, 6.76307e-05, 0.000257135, 3.66582e-05, 0.00186814, 0.0151024, 0.00118797, 0.00210312, 0.00587885, 0, 0, 0, 0, 0, 0, 0.0100523, 0.0172967, 4.6552e-06, 0.19386, 0.00158513, 0.00257311, 1.79714, 0.094173, 0.238063, 0.024972, 0, 0.0107899, 3.05, 1.95, 3.55, 1.55, 4.15, 1.15, 0.560411
1802.5, 1770, 0.4, 0.339285, 0.0648551, 0.000150813, 0.000571425, 7.56387e-05, 0.00213292, 0.0171545, 0.00128844, 0.00212493, 0.00571161, 0, 0, 0, 0, 0, 0, 0.00979779, 0.015796, 5.72948e-06, 0.17837, 0.000829143, 0.00238091, 0.0226587, 0.00116462, 0.00299152, 0.000402099, 0, 0.0108231, 0.407692, 0.253846, 0.484615, 0.192308, 0.576923, 0.146154, 0.848971
1839, 1835, 0.625, 0.393646, 0.0290924, 0.00025678, 0.000957159, 0.000128483, 0.00197163, 0.0153548, 0.00119545, 0.00206075, 0.00564517, 0, 0, 0, 0, 0, 0, 0.00991185, 0.033966, 8.7285e-06, 0.216606, 0.000792563, 0.00564033, 0.0490544, 0.0024665, 0.00661265, 0.00106687, 0, 0.0108574, 0.5625, 0.0625, 0.8125, 0, 1.1875, 0, 1.00373
1848, 1843, 0.3, 0.57993, 0.022817, 0.000109583, 0.000413687, 6.61285e-05, 0.001939, 0.01561, 0.0011879, 0.00208569, 0.00556043, 0, 0, 0, 0, 0, 0, 0.00774217, 0.0144364, 3.4914e-06, 0.161785, 0.00063405, 0.00156624, 0.278953, 0.0144194, 0.0361259, 0.00361089, 0, 0.010865, 0.75, 0.25, 1.15, 0.15, 1.35, 0, -1.19576
2026.5, 1853, 0.204611, 0.220473, 0.0019134, 6.77933e-05, 0.0002602, 3.75759e-05, 0.00260397, 0.0200991, 0.0015831, 0.00240016, 0.00536666, 0, 0, 0, 0, 0, 0, 0.0089139, 0.0101551, 3.6222e-06, 0.125321, 0.000447672, 0.00197956, 0.0236278, 0.0012113, 0.00306477, 0.0003973, 0, 0.0110191, 0.246398, 0.194524, 0.272334, 0.168588, 0.295389, 0.145533, -0.62928
2204, 2200, 1.5, 0.922295, 0, 0, 0, 0, 0.00312174, 0.0235694, 0.00186969, 0.00261652, 0.0058292, 0, 0, 0, 0, 0, 0, 0.0039023, 0.00573408, 0, 0.0848822, 0, 0.000862364, 0.650725, 0.0327562, 0.085329, 0.00991859, 0, 0.0111791, 1.3125, 0.5625, 1.6875, 0.3125, 2.0625, 0.0625, 1.60279
2409, 2208, 0.0995025, 0.112231, 0, 0, 0, 0, 0.00315329, 0.0239001, 0.00184842, 0.00238708, 0.00542928, 0, 0, 0, 0, 0, 0, 0.00312029, 0.00355624, 2.22917e-06, 0.0483835, 0.000181383, 0.000756497, 0.0068078, 0.000342485, 0.000874056, 0.000110531, 0, 0.0113782, 0.128109, 0.0932836, 0.145522, 0.0783582, 0.165423, 0.0659204, -0.751577
2615, 2610, 1.6, 1.38759, 0, 0, 0, 0, 0.134606, 1.03087, 0.0819679, 0.108797, 0, 0, 0, 0, 0, 0, 0, 0.000124874, 0.00143015, 0, 0.0176805, 0, 3.72914e-05, 0.000412438, 1.74214e-05, 4.71708e-05, 4.68035e-06, 0, 0.0115896, 1.75, 0.95, 2.15, 0.65, 2.55, 0.35, 0.597411
3560, 2620, 0.0164894, 0.0181012, 0, 0, 0, 0, 0.00030379, 0.00242006, 0.000121397, 2.91062e-06, 3.64246e-08, 0, 0, 0, 0, 0, 0, 8.83415e-05, 0.000161616, 4.3333e-08, 0.00116933, 1.01178e-05, 2.57866e-05, 0.000109143, 5.59415e-06, 1.44412e-05, 1.64666e-06, 0, 0.013667, 0.0210106, 0.0146277, 0.024734, 0.0119681, 0.0279255, 0.00930851, -0.4985
4880, 4500, 0.0552632, 0.0515822, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0515822, 0.0598684, 0.0427632, 0.0677632, 0.0348684, 0.0769737, 0.0282895, 0.46685
5283.71, 5260, 0, 0.000533152, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000533152, 0.00197368, 0, 0.00328947, 0, 0.00460526, 0, -0.929177
