xunit, xunit_low, fitted_data, total_model, Nnbb_invcoax, Ac228_central_fiber_shroud, Ac228_holders, Ac228_mini_shrouds, Bi212Tl208_central_fiber_shroud, Bi212Tl208_holders, Bi212Tl208_mini_shrouds, Bi212Tl208_outer_fiber_shroud, Co60_holders, K40_cables, K40_central_fiber_shroud, K40_close, K40_holders, K40_mini_shrouds, K40_outer_fiber_shroud, K42_above_array, K42_inside_ms, K42_nplus_bege, K42_nplus_invcoax, K42_nplus_semicoax, K42_outside_ms, Pb214Bi214_cables, Pb214Bi214_central_fiber_shroud, Pb214Bi214_mini_shrouds, Pb214Bi214_outer_fiber_shroud, Zn65_invcoax, alpha_high_energy_invcoax, 1sig_p, 1sig_m, 2sig_p, 2sig_m, 3sig_p, 3sig_m, norm_pois_res
4672.5, 4665, 1, 0.382032, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.382032, 0.5, 0, 2.5, 0, 3.5, 0, 0.40835
4687.5, 4680, 2, 0.357057, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.357057, 0.5, 0, 2.5, 0, 3.5, 0, 0.797629
4702.5, 4695, 0, 0.35996, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.35996, 0.5, 0, 2.5, 0, 3.5, 0, -0.895669
4717.5, 4710, 1, 0.368965, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.368965, 0.5, 0, 2.5, 0, 3.5, 0, 0.415018
4732.5, 4725, 0, 0.378696, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.378696, 0.5, 0, 2.5, 0, 3.5, 0, -0.905674
4747.5, 4740, 0, 0.389495, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.389495, 1.5, 0, 2.5, 0, 3.5, 0, -0.918502
4762.5, 4755, 0, 0.401082, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.401082, 1.5, 0, 2.5, 0, 3.5, 0, -0.930927
4777.5, 4770, 0, 0.413568, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.413568, 1.5, 0, 2.5, 0, 3.5, 0, -0.942861
4792.5, 4785, 0, 0.427155, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.427155, 1.5, 0, 2.5, 0, 3.5, 0, -0.954163
4807.5, 4800, 1, 0.442064, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.442064, 1.5, 0, 2.5, 0, 3.5, 0, 0.369453
4822.5, 4815, 1, 0.458246, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.458246, 1.5, 0, 2.5, 0, 3.5, 0, 0.362317
4837.5, 4830, 0, 0.476417, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.476417, 1.5, 0, 2.5, 0, 3.5, 0, -1.00048
4852.5, 4845, 0, 0.495983, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.495983, 1.5, 0, 2.5, 0, 3.5, 0, -1.00776
4867.5, 4860, 1, 0.517564, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.517564, 1.5, 0, 2.5, 0, 3.5, 0, 0.318508
4882.5, 4875, 1, 0.541569, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.541569, 1.5, 0, 2.5, 0, 3.5, 0, 0.300417
4897.5, 4890, 1, 0.568172, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.568172, 1.5, 0, 2.5, 0, 3.5, 0, 0.282429
4912.5, 4905, 1, 0.597989, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.597989, 1.5, 0, 2.5, 0, 4.5, 0, 0.253748
4927.5, 4920, 2, 0.631354, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.631354, 1.5, 0, 2.5, 0, 4.5, 0, 0.844771
4942.5, 4935, 1, 0.669146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.669146, 1.5, 0, 2.5, 0, 4.5, 0, 0.207528
4957.5, 4950, 0, 0.711557, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.711557, 1.5, 0, 2.5, 0, 4.5, 0, -1.19444
4972.5, 4965, 0, 0.760279, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.760279, 1.5, 0, 2.5, 0, 4.5, 0, -1.22967
4987.5, 4980, 1, 0.815443, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.815443, 1.5, 0, 3.5, 0, 4.5, 0, 0.0911515
5002.5, 4995, 1, 0.87975, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.87975, 1.5, 0, 3.5, 0, 4.5, 0, 0.0401851
5017.5, 5010, 0, 0.953787, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.953787, 1.5, 0, 3.5, 0, 4.5, 0, -1.35486
5032.5, 5025, 1, 1.04044, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.04044, 1.5, 0, 3.5, 0, 5.5, 0, -0.0791226
5047.5, 5040, 3, 1.14291, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.14291, 1.5, 0, 3.5, 0, 5.5, 0, 1.1173
5062.5, 5055, 4, 1.26497, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.26497, 2.5, 0, 3.5, 0, 5.5, 0, 1.36926
5077.5, 5070, 2, 1.41174, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.41174, 2.5, 0, 4.5, 0, 6.5, 0, 0.431036
5092.5, 5085, 2, 1.59088, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.59088, 2.5, 0, 4.5, 0, 6.5, 0, 0.317707
5107.5, 5100, 4, 1.81256, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.81256, 2.5, 0, 4.5, 0, 6.5, 0, 1.26848
5122.5, 5115, 2, 2.09125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.09125, 3.5, 0.5, 5.5, 0, 7.5, 0, -0.0122344
5137.5, 5130, 3, 2.4483, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.4483, 3.5, 0.5, 5.5, 0, 8.5, 0, 0.392662
5152.5, 5145, 2, 2.8859, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.8859, 4.5, 0.5, 6.5, 0, 8.5, 0, -0.468283
5167.5, 5160, 2, 2.88226, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.88226, 4.5, 0.5, 6.5, 0, 8.5, 0, -0.466238
5182.5, 5175, 0, 2.11427, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.11427, 3.5, 0.5, 5.5, 0, 7.5, 0, -2.03903
5197.5, 5190, 0, 1.16204, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.16204, 2.5, 0, 3.5, 0, 5.5, 0, -1.49782
5212.5, 5205, 0, 0.491208, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.491208, 1.5, 0, 2.5, 0, 3.5, 0, -1.01042
5227.5, 5220, 0, 0.125135, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.125135, 0.5, 0, 1.5, 0, 2.5, 0, -0.595758
5242.5, 5235, 0, 0.0125365, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0125365, 0.5, 0, 0.5, 0, 1.5, 0, -0.313036
5257.5, 5250, 0, 0.0100716, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0100716, 0.5, 0, 0.5, 0, 1.5, 0, -0.295428
5272.5, 5265, 0, 0.0114631, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0114631, 0.5, 0, 0.5, 0, 1.5, 0, -0.311203
5287.5, 5280, 0, 0.0131788, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0131788, 0.5, 0, 0.5, 0, 1.5, 0, -0.314053
5302.5, 5295, 0, 0.0153265, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0153265, 0.5, 0, 0.5, 0, 1.5, 0, -0.330626
5317.5, 5310, 0, 0.0180493, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0180493, 0.5, 0, 0.5, 0, 1.5, 0, -0.334212
5332.5, 5325, 0, 0.0215889, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0215889, 0.5, 0, 0.5, 0, 1.5, 0, -0.351903
5347.5, 5340, 0, 0.0263053, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0263053, 0.5, 0, 0.5, 0, 1.5, 0, -0.370329
5362.5, 5355, 0, 0.0322298, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0322298, 0.5, 0, 0.5, 0, 1.5, 0, -0.389215
5377.5, 5370, 0, 0.0318918, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0318918, 0.5, 0, 0.5, 0, 1.5, 0, -0.388948
5392.5, 5385, 0, 0.0126061, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0126061, 0.5, 0, 0.5, 0, 1.5, 0, -0.313149
5407.5, 5400, 0, 0.00143352, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00143352, 0.5, 0, 0.5, 0, 0.5, 0, -0.215433
5422.5, 5415, 0, 0.000746704, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000746704, 0.5, 0, 0.5, 0, 0.5, 0, -0.196414
5437.5, 5430, 0, 0.000782981, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000782981, 0.5, 0, 0.5, 0, 0.5, 0, -0.196864
5452.5, 5445, 0, 0.000825585, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000825585, 0.5, 0, 0.5, 0, 0.5, 0, -0.197367
5467.5, 5460, 0, 0.000873306, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000873306, 0.5, 0, 0.5, 0, 0.5, 0, -0.197902
5482.5, 5475, 0, 0.000923045, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000923045, 0.5, 0, 0.5, 0, 0.5, 0, -0.198432
5497.5, 5490, 0, 0.000978963, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000978963, 0.5, 0, 0.5, 0, 0.5, 0, -0.198995
5512.5, 5505, 0, 0.00103997, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00103997, 0.5, 0, 0.5, 0, 0.5, 0, -0.199576
5527.5, 5520, 0, 0.00110481, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00110481, 0.5, 0, 0.5, 0, 0.5, 0, -0.200159
5542.5, 5535, 0, 0.00117867, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00117867, 0.5, 0, 0.5, 0, 0.5, 0, -0.200785
5557.5, 5550, 0, 0.00125724, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00125724, 0.5, 0, 0.5, 0, 0.5, 0, -0.20141
5572.5, 5565, 0, 0.00134478, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00134478, 0.5, 0, 0.5, 0, 0.5, 0, -0.202065
5587.5, 5580, 0, 0.00144473, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00144473, 0.5, 0, 0.5, 0, 0.5, 0, -0.215521
5602.5, 5595, 0, 0.00155347, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00155347, 0.5, 0, 0.5, 0, 0.5, 0, -0.216338
5617.5, 5610, 0, 0.00167756, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00167756, 0.5, 0, 0.5, 0, 0.5, 0, -0.217206
5632.5, 5625, 0, 0.00181414, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00181414, 0.5, 0, 0.5, 0, 0.5, 0, -0.218094
5647.5, 5640, 0, 0.00197175, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00197175, 0.5, 0, 0.5, 0, 0.5, 0, -0.219042
5662.5, 5655, 0, 0.00214562, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00214562, 0.5, 0, 0.5, 0, 0.5, 0, -0.220006
5677.5, 5670, 0, 0.00234846, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00234846, 0.5, 0, 0.5, 0, 0.5, 0, -0.22104
5692.5, 5685, 0, 0.00258032, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00258032, 0.5, 0, 0.5, 0, 0.5, 0, -0.23506
5707.5, 5700, 0, 0.00284679, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00284679, 0.5, 0, 0.5, 0, 0.5, 0, -0.236351
5722.5, 5715, 0, 0.00316094, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00316094, 0.5, 0, 0.5, 0, 1.5, 0, -0.23773
5737.5, 5730, 0, 0.00352532, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00352532, 0.5, 0, 0.5, 0, 1.5, 0, -0.239171
5752.5, 5745, 0, 0.0039622, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0039622, 0.5, 0, 0.5, 0, 1.5, 0, -0.253724
5767.5, 5760, 0, 0.0044789, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0044789, 0.5, 0, 0.5, 0, 1.5, 0, -0.255564
5782.5, 5775, 0, 0.00510945, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00510945, 0.5, 0, 0.5, 0, 1.5, 0, -0.257544
5797.5, 5790, 0, 0.00588257, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00588257, 0.5, 0, 0.5, 0, 1.5, 0, -0.27278
5812.5, 5805, 0, 0.00685063, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00685063, 0.5, 0, 0.5, 0, 1.5, 0, -0.275353
5827.5, 5820, 0, 0.00807473, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00807473, 0.5, 0, 0.5, 0, 1.5, 0, -0.291294
5842.5, 5835, 0, 0.00965793, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00965793, 0.5, 0, 0.5, 0, 1.5, 0, -0.294647
5857.5, 5850, 0, 0.0117596, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0117596, 0.5, 0, 0.5, 0, 1.5, 0, -0.311727
5872.5, 5865, 0, 0.0146085, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0146085, 0.5, 0, 0.5, 0, 1.5, 0, -0.329559
5887.5, 5880, 0, 0.017389, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.017389, 0.5, 0, 0.5, 0, 1.5, 0, -0.333402
5902.5, 5895, 0, 0.0126231, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0126231, 0.5, 0, 0.5, 0, 1.5, 0, -0.313177
5917.5, 5910, 0, 0.00234463, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00234463, 0.5, 0, 0.5, 0, 0.5, 0, -0.221021
5932.5, 5925, 0, 7.376e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.376e-05, 0.5, 0, 0.5, 0, 0.5, 0, -0.143541
5947.5, 5940, 0, 3.15602e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.15602e-05, 0.5, 0, 0.5, 0, 0.5, 0, -0.127225
5962.5, 5955, 0, 3.21244e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.21244e-05, 0.5, 0, 0.5, 0, 0.5, 0, -0.127295
5977.5, 5970, 0, 3.287e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.287e-05, 0.5, 0, 0.5, 0, 0.5, 0, -0.127386
5992.5, 5985, 0, 3.32768e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.32768e-05, 0.5, 0, 0.5, 0, 0.5, 0, -0.127435
6007.5, 6000, 0, 3.39038e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.39038e-05, 0.5, 0, 0.5, 0, 0.5, 0, -0.127509
6022.5, 6015, 0, 3.44929e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.44929e-05, 0.5, 0, 0.5, 0, 0.5, 0, -0.139749
6037.5, 6030, 0, 3.5072e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.5072e-05, 0.5, 0, 0.5, 0, 0.5, 0, -0.13983
6052.5, 6045, 0, 3.57717e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.57717e-05, 0.5, 0, 0.5, 0, 0.5, 0, -0.139927
6067.5, 6060, 0, 3.65404e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.65404e-05, 0.5, 0, 0.5, 0, 0.5, 0, -0.140032
6082.5, 6075, 0, 3.70762e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.70762e-05, 0.5, 0, 0.5, 0, 0.5, 0, -0.140103
6097.5, 6090, 0, 3.78648e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.78648e-05, 0.5, 0, 0.5, 0, 0.5, 0, -0.140207
6112.5, 6105, 0, 3.87009e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.87009e-05, 0.5, 0, 0.5, 0, 0.5, 0, -0.140314
6127.5, 6120, 0, 3.94829e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.94829e-05, 0.5, 0, 0.5, 0, 0.5, 0, -0.140413
6142.5, 6135, 0, 4.02877e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.02877e-05, 0.5, 0, 0.5, 0, 0.5, 0, -0.140512
6157.5, 6150, 0, 4.10676e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.10676e-05, 0.5, 0, 0.5, 0, 0.5, 0, -0.140607
6172.5, 6165, 0, 4.17286e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.17286e-05, 0.5, 0, 0.5, 0, 0.5, 0, -0.140686
