xunit, xunit_low, fitted_data, total_model, Nnbb_bege, Ac228_central_fiber_shroud, Ac228_holders, Ac228_mini_shrouds, Bi212Tl208_central_fiber_shroud, Bi212Tl208_holders, Bi212Tl208_mini_shrouds, Bi212Tl208_outer_fiber_shroud, Co60_holders, K40_cables, K40_central_fiber_shroud, K40_close, K40_holders, K40_mini_shrouds, K40_outer_fiber_shroud, K42_above_array, K42_inside_ms, K42_nplus_bege, K42_nplus_invcoax, K42_nplus_semicoax, K42_outside_ms, Pb214Bi214_cables, Pb214Bi214_central_fiber_shroud, Pb214Bi214_mini_shrouds, Pb214Bi214_outer_fiber_shroud, Zn65_invcoax, alpha_high_energy_bege, 1sig_p, 1sig_m, 2sig_p, 2sig_m, 3sig_p, 3sig_m, norm_pois_res
1282.5, 1275, 517, 508.613, 238.077, 0.072222, 0.891042, 0.0952898, 0.0426962, 0.985065, 0.0535125, 0.153967, 1.20604, 7.10309, 0.844945, 33.1663, 10.2145, 4.40145, 1.0277, 133.97, 21.2474, 0.520859, 1.49189, 5.23409, 38.2196, 7.35068, 0.0962851, 0.594248, 0.196565, 0, 1.35605, 531.5, 485.5, 554.5, 463.5, 576.5, 441.5, 0.371887
1297.5, 1290, 507, 488.001, 222.857, 0.039215, 0.50323, 0.0514653, 0.0434619, 0.982365, 0.052398, 0.149988, 1.19481, 6.60329, 0.796595, 30.4106, 9.48125, 4.03574, 0.948409, 135.893, 21.3497, 0.522243, 1.4606, 5.16434, 38.6367, 4.87337, 0.0677278, 0.398454, 0.127112, 0, 1.35778, 510.5, 465.5, 532.5, 443.5, 554.5, 421.5, 0.860057
1312.5, 1305, 388, 415.543, 207.728, 0.0420613, 0.537915, 0.0554833, 0.0424347, 0.975308, 0.0526334, 0.148102, 1.19744, 5.96482, 0.742589, 27.1138, 8.64395, 3.59823, 0.857923, 100.174, 16.618, 0.464589, 1.19617, 3.79162, 28.7317, 4.92534, 0.066192, 0.389317, 0.125604, 0, 1.35921, 436.5, 394.5, 456.5, 374.5, 476.5, 354.5, -1.35116
1327.5, 1320, 429, 414.675, 193.835, 0.0402312, 0.512737, 0.0516234, 0.0426806, 0.981179, 0.0521095, 0.149375, 41.6976, 5.22813, 0.641144, 24.0852, 7.44044, 3.19631, 0.757741, 85.1015, 14.7362, 0.43497, 1.0045, 3.26219, 24.6418, 4.84203, 0.0659811, 0.389264, 0.124046, 0, 1.36111, 435.5, 393.5, 455.5, 373.5, 475.5, 353.5, 0.703471
1342.5, 1335, 353, 343.504, 179.54, 0.0420631, 0.548314, 0.0556989, 0.0429358, 0.995076, 0.0536549, 0.148963, 0.808077, 4.29883, 0.547363, 20.1458, 6.29898, 2.67352, 0.651532, 78.5537, 13.9585, 0.427894, 0.970865, 3.20829, 22.6868, 4.90162, 0.0662928, 0.39337, 0.123324, 0, 1.36275, 362.5, 324.5, 380.5, 306.5, 399.5, 288.5, 0.512336
1357.5, 1350, 335, 315.865, 167.141, 0.0450522, 0.570961, 0.0587034, 0.0424384, 0.987985, 0.0535662, 0.148843, 0.506293, 3.69118, 0.44829, 16.9461, 5.20822, 2.24889, 0.56416, 72.2438, 13.0392, 0.415116, 0.83474, 3.01174, 20.919, 4.80181, 0.0644636, 0.387657, 0.121669, 0, 1.36439, 334.5, 297.5, 351.5, 279.5, 369.5, 262.5, 1.07665
1372.5, 1365, 337, 301.809, 155.232, 0.0401047, 0.648207, 0.0545201, 0.04287, 1.00349, 0.0536893, 0.148005, 0.48777, 3.00071, 0.385708, 14.2089, 4.39015, 1.88564, 0.492342, 65.8078, 11.9353, 0.405654, 0.821441, 2.75495, 19.2187, 15.6834, 0.205077, 1.21886, 0.317, 0, 1.36611, 319.5, 283.5, 336.5, 266.5, 353.5, 249.5, 2.02568
1387.5, 1380, 232, 265.051, 142.757, 0.0344899, 0.431881, 0.0432064, 0.0436019, 0.993903, 0.0540852, 0.149425, 0.501466, 2.70218, 0.333526, 12.9743, 3.85438, 1.7218, 0.449018, 58.391, 10.9727, 0.382844, 0.736168, 2.46329, 17.0411, 5.93705, 0.0780889, 0.48282, 0.154164, 0, 1.3679, 281.5, 248.5, 298.5, 232.5, 313.5, 216.5, -2.03012
1402.5, 1395, 225, 244.548, 130.963, 0.0335333, 0.424362, 0.042006, 0.0419702, 0.947772, 0.0513962, 0.144168, 0.500541, 2.50861, 0.324586, 11.6704, 3.70492, 1.54876, 0.427048, 50.946, 9.51668, 0.371217, 0.660282, 2.03847, 14.6904, 10.3487, 0.132696, 0.859051, 0.281914, 0, 1.36953, 260.5, 228.5, 276.5, 212.5, 291.5, 197.5, -1.25006
1417.5, 1410, 194, 216.719, 120.357, 0.0304501, 0.374971, 0.0378801, 0.040622, 0.908361, 0.0490568, 0.140916, 0.477087, 2.33913, 0.301049, 10.9214, 3.56333, 1.44936, 0.417154, 44.5749, 8.47429, 0.352399, 0.51477, 1.77534, 12.7574, 4.9208, 0.063565, 0.391046, 0.115812, 0, 1.37111, 231.5, 201.5, 246.5, 186.5, 260.5, 172.5, -1.54328
1432.5, 1425, 189, 197.246, 109.251, 0.0292205, 0.414912, 0.0380814, 0.0391906, 0.904635, 0.0496213, 0.138653, 0.456099, 2.57891, 0.297218, 11.1525, 3.49516, 1.48004, 0.406655, 38.9806, 7.34556, 0.338375, 0.479565, 1.5344, 11.0564, 4.84079, 0.0646424, 0.384914, 0.115983, 0, 1.37311, 211.5, 182.5, 225.5, 168.5, 239.5, 155.5, -0.587145
1447.5, 1440, 166, 182.728, 99.7323, 0.0250957, 0.316203, 0.0313104, 0.0395435, 0.887559, 0.049153, 0.137692, 0.436583, 2.65788, 0.333526, 12.2391, 3.62626, 1.62424, 0.426364, 34.7405, 6.67528, 0.328238, 0.419326, 1.32517, 9.90535, 4.82553, 0.063698, 0.39206, 0.115672, 0, 1.37481, 196.5, 168.5, 210.5, 155.5, 223.5, 142.5, -1.23752
1462.5, 1455, 1133, 1215.25, 91.3236, 0.0658405, 0.813268, 0.0809571, 0.0385202, 0.884585, 0.0472156, 0.136385, 0.434562, 137.546, 15.891, 610.505, 203.282, 81.0191, 15.84, 32.7288, 6.26647, 0.322594, 0.353611, 1.3537, 9.45524, 4.91503, 0.0650779, 0.39061, 0.117644, 0, 1.37647, 1250.5, 1179.5, 1285.5, 1145.5, 1319.5, 1111.5, -2.3595
1477.5, 1470, 144, 139.231, 81.6091, 0.0195297, 0.276927, 0.0246329, 0.0377199, 0.860675, 0.0472842, 0.134889, 0.426071, 0, 0, 0, 0, 0, 0, 31.6249, 6.08703, 0.316844, 0.351264, 1.22372, 9.07151, 5.13609, 0.0673977, 0.412762, 0.124243, 0, 1.37828, 151.5, 126.5, 163.5, 115.5, 174.5, 103.5, 0.404173
1492.5, 1485, 111, 132.418, 73.7371, 0.0550124, 0.66151, 0.0673217, 0.0379052, 0.854403, 0.0460555, 0.133219, 0.39149, 0, 0, 0, 0, 0, 0, 32.175, 5.98476, 0.314494, 0.384904, 1.32517, 9.03907, 5.21941, 0.0686676, 0.417025, 0.124852, 0, 1.38021, 144.5, 120.5, 155.5, 108.5, 167.5, 97.5, -1.86121
1507.5, 1500, 118, 129.639, 66.4922, 0.0435115, 0.513937, 0.0530681, 0.0575891, 1.45313, 0.0713751, 0.162891, 0.387107, 0, 0, 0, 0, 0, 0, 32.376, 6.07516, 0.31056, 0.370822, 1.27444, 9.06424, 8.52758, 0.108984, 0.693708, 0.221033, 0, 1.38194, 141.5, 117.5, 152.5, 106.5, 163.5, 95.5, -1.02225
1522.5, 1515, 1806, 1783.22, 58.8203, 0.0127703, 0.151109, 0.0146777, 0.0362697, 0.808484, 0.0449761, 0.130205, 0.3755, 0, 0, 0, 0, 0, 0, 1079.63, 217.981, 2.58291, 18.1648, 58.377, 338.762, 5.32829, 0.0675673, 0.421323, 0.123354, 0, 1.38358, 1825.5, 1740.5, 1867.5, 1698.5, 1909.5, 1657.5, 0.539459
1537.5, 1530, 70, 67.0369, 52.8378, 0.0135858, 0.177658, 0.0165896, 0.0351058, 0.796627, 0.0444543, 0.129492, 0.37639, 0, 0, 0, 0, 0, 0, 0.683059, 2.5149, 0.312841, 0.0101702, 0.0538943, 0.200628, 6.69367, 0.0831228, 0.520539, 0.151068, 0, 1.38533, 75.5, 58.5, 83.5, 50.5, 91.5, 42.5, 0.361895
1552.5, 1545, 53, 57.5582, 46.2222, 0.0241735, 0.285006, 0.0296931, 0.0356406, 0.790546, 0.0442316, 0.127427, 0.399673, 0, 0, 0, 0, 0, 0, 0.608759, 2.33141, 0.291904, 0.0148642, 0.0317025, 0.197458, 4.24832, 0.0560372, 0.333742, 0.0979565, 0, 1.38745, 65.5, 49.5, 73.5, 41.5, 80.5, 34.5, -0.600819
1567.5, 1560, 53, 51.5605, 40.7894, 0.0130017, 0.153997, 0.0149436, 0.0361272, 0.804166, 0.0441692, 0.128026, 0.362489, 0, 0, 0, 0, 0, 0, 0.61313, 2.25343, 0.276437, 0.0117349, 0.0285323, 0.201933, 3.98519, 0.051911, 0.312481, 0.0904478, 0, 1.38899, 59.5, 43.5, 66.5, 36.5, 73.5, 29.5, 0.20047
1582.5, 1575, 42, 50.6837, 35.9484, 0.227726, 2.79254, 0.273564, 0.0359604, 0.805916, 0.0449385, 0.129931, 0.333044, 0, 0, 0, 0, 0, 0, 0.61313, 2.25127, 0.273621, 0.0093879, 0.025362, 0.197458, 4.75871, 0.0634871, 0.390714, 0.118089, 0, 1.39041, 58.5, 43.5, 65.5, 35.5, 72.5, 29.5, -1.21975
1597.5, 1590, 45, 43.1926, 31.3483, 0.0133417, 0.159829, 0.0158924, 0.0704909, 1.62811, 0.0981006, 0.257274, 0.321437, 0, 0, 0, 0, 0, 0, 0.596896, 2.19811, 0.265381, 0.0093879, 0.0190215, 0.188695, 4.1217, 0.0548635, 0.332345, 0.10129, 0, 1.39216, 49.5, 35.5, 56.5, 29.5, 63.5, 24.5, 0.297463
1612.5, 1605, 43, 37.8174, 26.9978, 0.0066166, 0.0801904, 0.00792824, 0.0633451, 1.53658, 0.0792579, 0.176518, 0.297709, 0, 0, 0, 0, 0, 0, 0.600643, 2.1517, 0.265498, 0.00860557, 0.012681, 0.188695, 3.54243, 0.0470697, 0.280806, 0.0796228, 0, 1.39372, 44.5, 31.5, 50.5, 25.5, 57.5, 20.5, 0.849353
1627.5, 1620, 49, 36.5176, 23.0151, 0.124316, 1.49849, 0.150026, 0.114813, 2.88936, 0.139025, 0.250614, 0.284082, 0, 0, 0, 0, 0, 0, 0.572546, 2.16924, 0.254535, 0.0062586, 0.0412133, 0.184779, 3.06834, 0.0414536, 0.246669, 0.0713052, 0, 1.39548, 42.5, 29.5, 49.5, 24.5, 55.5, 19.5, 1.98208
1642.5, 1635, 25, 29.193, 19.7366, 0.0371644, 0.446677, 0.0453268, 0.0357797, 0.82392, 0.0460396, 0.133285, 0.278193, 0, 0, 0, 0, 0, 0, 0.605638, 2.0559, 0.251311, 0.0179935, 0.025362, 0.18366, 2.75364, 0.037896, 0.21772, 0.063596, 0, 1.39726, 34.5, 23.5, 40.5, 18.5, 46.5, 14.5, -0.76386
1657.5, 1650, 25, 27.6772, 16.8731, 0.00238878, 0.0322027, 0.00288234, 0.0367853, 0.826069, 0.0460643, 0.132745, 0.263504, 0, 0, 0, 0, 0, 0, 0.574419, 1.98359, 0.24704, 0.0101702, 0.0285323, 0.177321, 4.51022, 0.0608785, 0.363512, 0.106779, 0, 1.39891, 32.5, 21.5, 38.5, 17.5, 44.5, 12.5, -0.48519
1672.5, 1665, 27, 22.9163, 14.3379, 0.0140542, 0.185705, 0.0181135, 0.0392989, 0.908527, 0.0493879, 0.136736, 0.25669, 0, 0, 0, 0, 0, 0, 0.611257, 1.98251, 0.242233, 0.0093879, 0.0221918, 0.179185, 2.26037, 0.0311246, 0.177555, 0.0535265, 0, 1.40057, 27.5, 17.5, 32.5, 13.5, 38.5, 9.5, 0.86079
1687.5, 1680, 22, 20.7518, 11.7788, 0.00698369, 0.0851871, 0.00858233, 0.0378082, 0.864517, 0.0486576, 0.134197, 0.252684, 0, 0, 0, 0, 0, 0, 0.576917, 1.90317, 0.236251, 0.00860557, 0.025362, 0.185711, 2.8551, 0.0395465, 0.231818, 0.0696838, 0, 1.40215, 25.5, 15.5, 30.5, 11.5, 35.5, 8.5, 0.306154
1702.5, 1695, 10, 17.504, 9.72806, 0.00387701, 0.0506321, 0.00512496, 0.0364676, 0.831008, 0.0474652, 0.133535, 0.24207, 0, 0, 0, 0, 0, 0, 0.483261, 1.81952, 0.233447, 0.0093879, 0.0317025, 0.147115, 2.05601, 0.0282226, 0.163962, 0.0490668, 0, 1.40403, 21.5, 12.5, 26.5, 9.5, 31.5, 6.5, -1.90781
1717.5, 1710, 20, 15.486, 7.80534, 0.00240324, 0.0342144, 0.00306204, 0.0362197, 0.837184, 0.0474021, 0.135005, 0.244809, 0, 0, 0, 0, 0, 0, 0.45017, 1.77878, 0.229653, 0.00469395, 0.0348728, 0.141521, 2.06302, 0.0275441, 0.156974, 0.047656, 0, 1.40552, 19.5, 11.5, 23.5, 7.5, 28.5, 4.5, 1.13333
1732.5, 1725, 29, 22.7191, 6.68991, 0.00344121, 0.0433398, 0.00431992, 0.0363481, 0.842806, 0.0479918, 0.135587, 0.24053, 0, 0, 0, 0, 0, 0, 0.430814, 1.71914, 0.224299, 0.00782325, 0.0221918, 0.12791, 9.70302, 0.12349, 0.726955, 0.181945, 0, 1.40726, 27.5, 17.5, 32.5, 13.5, 38.5, 9.5, 1.29282
1747.5, 1740, 12, 12.5136, 5.23702, 0.00174502, 0.0235883, 0.00221387, 0.0368653, 0.857523, 0.0491033, 0.135044, 0.235462, 0, 0, 0, 0, 0, 0, 0.4202, 1.69216, 0.222553, 0.00234697, 0.0190215, 0.123994, 1.82896, 0.0252014, 0.148186, 0.0432632, 0, 1.40916, 16.5, 8.5, 19.5, 5.5, 24.5, 3.5, -0.099417
1762.5, 1755, 31, 51.176, 4.01145, 0.00174321, 0.0208385, 0.00212043, 0.0382361, 0.87139, 0.0496276, 0.138412, 0.230018, 0, 0, 0, 0, 0, 0, 0.398972, 1.62038, 0.218317, 0.00860557, 0.0317025, 0.111128, 37.7319, 0.520376, 3.00326, 0.75684, 0, 1.41062, 58.5, 43.5, 65.5, 36.5, 72.5, 29.5, -2.82034
1777.5, 1770, 5, 9.63651, 3.23021, 0.000679924, 0.00794928, 0.000855358, 0.0377218, 0.884619, 0.0503959, 0.138065, 0.226834, 0, 0, 0, 0, 0, 0, 0.3459, 1.60392, 0.214884, 0.00469395, 0.00951076, 0.105908, 1.22329, 0.0165915, 0.0943242, 0.0280654, 0, 1.41209, 12.5, 5.5, 16.5, 3.5, 19.5, 1.5, -1.58138
