energy, EnrBEGe, EnrCoax, EnrCoax_2, EnrInvCoax, EnrBEGe_2, EnrAll
269, 3.27714, 5.78319, 2.74701, 0.607235, 1.77351, 14.1881
270, 2.77593, 6.03379, 2.35183, 0.655428, 1.90845, 13.7254
271, 2.93015, 5.58078, 2.44822, 0.742176, 1.75423, 13.4556
272, 3.17111, 5.37837, 2.47713, 0.636151, 2.00484, 13.6676
273, 2.95906, 5.735, 2.64099, 0.578319, 1.83134, 13.7447
274, 2.66991, 5.5615, 2.7181, 0.655428, 1.63857, 13.2435
275, 2.79521, 5.37837, 2.65063, 0.684344, 1.84098, 13.3495
276, 2.93979, 5.69644, 2.66027, 0.597596, 1.67712, 13.5712
277, 2.82412, 5.44584, 2.31328, 0.674705, 1.75423, 13.0122
278, 2.76629, 5.42656, 2.18797, 0.636151, 1.86026, 12.8772
279, 2.75665, 5.34945, 2.80485, 0.703621, 1.59038, 13.2049
280, 2.88196, 5.77355, 2.13014, 0.684344, 1.88917, 13.3592
281, 2.94943, 5.64825, 2.42894, 0.530126, 1.8217, 13.3784
282, 2.36147, 4.99282, 2.26508, 0.636151, 1.67712, 11.9326
283, 2.60243, 4.72294, 2.32291, 0.520487, 1.70604, 11.8748
284, 2.34219, 5.09884, 2.04339, 0.607235, 1.49399, 11.5857
285, 2.30364, 4.89643, 2.44822, 0.50121, 1.70604, 11.8555
286, 2.44822, 5.27234, 2.1205, 0.549403, 1.75423, 12.1447
287, 2.89159, 5.25306, 2.57352, 0.587957, 1.7446, 13.0507
288, 2.48677, 5.18559, 2.20725, 0.636151, 1.60002, 12.1158
289, 2.46749, 4.68438, 2.1205, 0.684344, 1.56146, 11.5182
290, 2.42894, 4.74221, 2.32291, 0.693983, 1.66749, 11.8555
291, 2.42894, 4.84824, 2.27472, 0.578319, 1.55182, 11.682
292, 2.08195, 4.81932, 2.23617, 0.703621, 1.5711, 11.4122
293, 2.53496, 5.18559, 2.04339, 0.626512, 1.61929, 12.0098
294, 2.78557, 5.03137, 2.38075, 0.78073, 1.86026, 12.8387
295, 2.93979, 5.0121, 2.27472, 0.790369, 1.91809, 12.9351
296, 2.68918, 5.17595, 2.32291, 0.626512, 1.70604, 12.5206
297, 2.30364, 5.03137, 2.06267, 0.674705, 1.60002, 11.6724
298, 2.22653, 4.92535, 1.98556, 0.395185, 1.43616, 10.9688
299, 2.26508, 5.19523, 2.25544, 0.578319, 1.38797, 11.682
300, 2.20725, 4.89643, 1.8699, 0.443378, 1.37833, 10.7953
301, 2.40002, 4.72294, 2.13014, 0.50121, 1.45544, 11.2097
302, 2.30364, 4.52053, 1.9952, 0.472294, 1.38797, 10.6796
303, 2.04339, 4.47233, 1.90845, 0.472294, 1.41688, 10.3134
304, 2.09159, 4.59763, 1.92773, 0.597596, 1.47471, 10.6893
305, 2.05303, 4.18317, 2.05303, 0.462655, 1.21447, 9.96636
306, 2.1687, 4.56872, 2.1205, 0.665067, 1.36869, 10.8917
307, 2.33255, 4.18317, 2.08195, 0.50121, 1.23375, 10.3326
308, 2.11086, 4.35667, 1.86026, 0.520487, 1.42652, 10.2748
309, 2.08195, 4.22173, 2.06267, 0.50121, 1.36869, 10.2362
310, 2.05303, 4.47233, 1.88917, 0.375907, 1.37833, 10.1688
311, 2.1205, 4.43378, 1.8699, 0.539764, 1.36869, 10.3326
312, 1.9952, 4.2892, 2.07231, 0.481932, 1.40724, 10.2459
313, 1.84098, 4.31811, 1.77351, 0.472294, 1.13736, 9.54226
314, 1.93737, 4.10606, 1.9952, 0.4241, 1.05061, 9.51334
315, 2.13014, 4.23137, 1.87954, 0.462655, 1.33013, 10.0338
