energy, EnrBEGe, EnrCoax, EnrCoax_2, EnrInvCoax, EnrBEGe_2, EnrAll
3284, 0.00128515, 0.00192773, 0.000642576, 0, 0, 0.00385546
3299, 0.000642576, 0.00128515, 0.000642576, 0, 0.000642576, 0.00321288
3314, 0.00128515, 0.000642576, 0.000642576, 0, 0, 0.00257031
3329, 0.00128515, 0.00321288, 0, 0, 0.00128515, 0.00578319
3344, 0.00385546, 0.00128515, 0, 0.000642576, 0, 0.00578319
3359, 0.00257031, 0.00128515, 0, 0, 0, 0.00385546
3374, 0.000642576, 0.00128515, 0, 0, 0.00128515, 0.00321288
3389, 0.000642576, 0, 0.000642576, 0, 0, 0.00128515
3404, 0.00192773, 0.000642576, 0, 0, 0.00192773, 0.00449804
3419, 0.00128515, 0, 0, 0, 0, 0.00128515
3434, 0.00128515, 0.00192773, 0.000642576, 0, 0.00128515, 0.00514061
3449, 0.00128515, 0.000642576, 0.000642576, 0, 0.00128515, 0.00385546
3464, 0.000642576, 0.00192773, 0, 0, 0.000642576, 0.00321288
3479, 0.00128515, 0.00321288, 0.000642576, 0.000642576, 0.000642576, 0.00642576
3494, 0.00257031, 0.000642576, 0, 0, 0.00192773, 0.00514061
3509, 0.000642576, 0.000642576, 0, 0, 0, 0.00128515
3524, 0.00128515, 0.000642576, 0.000642576, 0, 0.00192773, 0.00449804
3539, 0, 0.000642576, 0.00128515, 0, 0.000642576, 0.00257031
3554, 0.00192773, 0.00128515, 0.000642576, 0, 0.000642576, 0.00449804
3569, 0.00128515, 0.00128515, 0.000642576, 0, 0, 0.00321288
3584, 0.00321288, 0.00128515, 0, 0, 0.00192773, 0.00642576
3599, 0.00257031, 0.00128515, 0, 0, 0.00128515, 0.00514061
3614, 0.00192773, 0.00192773, 0, 0, 0, 0.00385546
3629, 0.00257031, 0.00257031, 0.000642576, 0, 0.00128515, 0.00706834
3644, 0.000642576, 0.000642576, 0, 0, 0.00128515, 0.00257031
3659, 0.00321288, 0.00128515, 0, 0.000642576, 0.00321288, 0.00835349
3674, 0.00257031, 0.00128515, 0.00257031, 0, 0.00128515, 0.00771092
