bin_low_edge, bin_center, fitted_data, total_model, Nnbb, K40, K42, Co60, Ac228, Bi212Tl208, Pb214Bi214, alpha
91725, 91732.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
91740, 91747.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
91755, 91762.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
91770, 91777.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
91785, 91792.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
91800, 91807.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
91815, 91822.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
91830, 91837.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
91845, 91852.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
91860, 91867.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
91875, 91882.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
91890, 91897.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
91905, 91912.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
91920, 91927.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
91935, 91942.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
91950, 91957.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
91965, 91972.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
91980, 91987.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
91995, 92002.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
92010, 92017.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
92025, 92032.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
92040, 92047.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
92055, 92062.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
92070, 92077.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
92085, 92092.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
92100, 92107.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
92115, 92122.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
92130, 92137.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
92145, 92152.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
92160, 92167.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
92175, 92182.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
92190, 92197.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
92205, 92212.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
92220, 92227.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
92235, 92242.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
92250, 92257.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
92265, 92272.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
92280, 92287.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
92295, 92302.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
92310, 92317.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
92325, 92332.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
92340, 92347.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
92355, 92362.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
92370, 92377.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
92385, 92392.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
92400, 92407.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
92415, 92422.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
92430, 92437.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
92445, 92452.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
92460, 92467.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
92475, 92482.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
92490, 92497.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
92505, 92512.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
92520, 92527.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
92535, 92542.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
92550, 92557.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
92565, 92572.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
92580, 92587.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
92595, 92602.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
92610, 92617.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
92625, 92632.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
92640, 92647.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
92655, 92662.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
92670, 92677.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
92685, 92692.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
92700, 92707.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
92715, 92722.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
92730, 92737.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
92745, 92752.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
92760, 92767.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
92775, 92782.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
92790, 92797.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
92805, 92812.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
92820, 92827.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
92835, 92842.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
92850, 92857.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
92865, 92872.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
92880, 92887.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
92895, 92902.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
92910, 92917.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
92925, 92932.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
92940, 92947.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
92955, 92962.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
92970, 92977.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
92985, 92992.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
93000, 93007.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
93015, 93022.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
93030, 93037.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
93045, 93052.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
93060, 93067.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
93075, 93082.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
93090, 93097.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
93105, 93112.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
93120, 93127.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
93135, 93142.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
93150, 93157.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
93165, 93172.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
93180, 93187.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
93195, 93202.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
93210, 93217.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
93225, 93232.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
93240, 93247.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
93255, 93262.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
93270, 93277.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
93285, 93292.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
93300, 93307.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
93315, 93322.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
93330, 93337.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
93345, 93352.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
93360, 93367.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
93375, 93382.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
93390, 93397.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
93405, 93412.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
93420, 93427.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
93435, 93442.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
93450, 93457.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
93465, 93472.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
93480, 93487.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
93495, 93502.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
93510, 93517.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
93525, 93532.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
93540, 93547.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
93555, 93562.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
93570, 93577.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
93585, 93592.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
93600, 93607.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
93615, 93622.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
93630, 93637.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
93645, 93652.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
93660, 93667.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
93675, 93682.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
93690, 93697.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
93705, 93712.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
93720, 93727.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
93735, 93742.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
93750, 93757.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
93765, 93772.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
93780, 93787.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
93795, 93802.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
93810, 93817.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
93825, 93832.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
93840, 93847.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
93855, 93862.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
93870, 93877.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
93885, 93892.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
93900, 93907.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
93915, 93922.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
93930, 93937.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
93945, 93952.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
93960, 93967.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
93975, 93982.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
93990, 93997.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
94005, 94012.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
94020, 94027.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
94035, 94042.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
94050, 94057.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
94065, 94072.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
94080, 94087.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
94095, 94102.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
94110, 94117.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
94125, 94132.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
94140, 94147.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
94155, 94162.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
94170, 94177.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
94185, 94192.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
94200, 94207.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
94215, 94222.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
94230, 94237.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
94245, 94252.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
94260, 94267.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
94275, 94282.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
94290, 94297.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
94305, 94312.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
94320, 94327.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
94335, 94342.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
94350, 94357.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
94365, 94372.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
94380, 94387.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
94395, 94402.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
94410, 94417.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
94425, 94432.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
94440, 94447.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
94455, 94462.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
94470, 94477.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
94485, 94492.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
94500, 94507.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
94515, 94522.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
94530, 94537.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
94545, 94552.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
94560, 94567.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
94575, 94582.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
94590, 94597.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
94605, 94612.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
94620, 94627.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
94635, 94642.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
94650, 94657.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
94665, 94672.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
94680, 94687.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
94695, 94702.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
94710, 94717.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
94725, 94732.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
94740, 94747.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
94755, 94762.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
94770, 94777.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
94785, 94792.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
94800, 94807.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
94815, 94822.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
94830, 94837.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
94845, 94852.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
94860, 94867.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
94875, 94882.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
94890, 94897.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
94905, 94912.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
94920, 94927.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
94935, 94942.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
94950, 94957.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
94965, 94972.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
94980, 94987.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
94995, 95002.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
95010, 95017.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
95025, 95032.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
95040, 95047.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
95055, 95062.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
95070, 95077.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
95085, 95092.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
95100, 95107.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
95115, 95122.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
95130, 95137.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
95145, 95152.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
95160, 95167.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
95175, 95182.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
95190, 95197.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
95205, 95212.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
95220, 95227.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
95235, 95242.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
95250, 95257.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
95265, 95272.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
95280, 95287.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
95295, 95302.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
95310, 95317.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
95325, 95332.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
95340, 95347.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
95355, 95362.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
95370, 95377.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
95385, 95392.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
95400, 95407.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
95415, 95422.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
95430, 95437.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
95445, 95452.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
95460, 95467.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
95475, 95482.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
95490, 95497.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
95505, 95512.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
95520, 95527.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
95535, 95542.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
95550, 95557.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
95565, 95572.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
95580, 95587.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
95595, 95602.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
95610, 95617.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
95625, 95632.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
95640, 95647.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
95655, 95662.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
95670, 95677.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
95685, 95692.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
95700, 95707.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
95715, 95722.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
95730, 95737.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
95745, 95752.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
95760, 95767.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
95775, 95782.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
95790, 95797.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
95805, 95812.5, 0, 1.02675e-08, 0, 0, 0, 0, 0, 0, 0, 1.02675e-08
