xunit, xunit_low, fitted_data, total_model, Nnbb_coax, Ac228_holders, Co60_cables, K40_close, K42_inside_ms, K42_nplus_coax, K42_outside_ms, Th228_cables, U238_cables, alpha_high_energy_coax, 1sig_p, 1sig_m, 2sig_p, 2sig_m, 3sig_p, 3sig_m, norm_pois_res
2319.5, 2319, 0, 0.136033, 0, 0, 0.000866272, 0, 0.029372, 0.00544962, 0, 0.00124079, 0.00490761, 0.0941962, 0.5, 0, 1.5, 0, 2.5, 0, -0.611916
2320.5, 2320, 1, 0.136674, 0, 0, 0.000952899, 0, 0.0332241, 0.00363308, 0, 0.00186119, 0.00267688, 0.0943255, 0.5, 0, 1.5, 0, 2.5, 0, 0.467233
2321.5, 2321, 0, 0.12832, 0, 0, 0.00101065, 0, 0.0187788, 0.0108992, 0, 0.00124079, 0.00223073, 0.0941595, 0.5, 0, 1.5, 0, 2.5, 0, -0.596142
2322.5, 2322, 1, 0.121904, 0, 0, 0.00101065, 0, 0.0197419, 0.00363308, 0, 0.00124079, 0.00178459, 0.0944928, 0.5, 0, 1.5, 0, 2.5, 0, 0.454996
2323.5, 2323, 0, 0.130598, 0, 0, 0.000837396, 0, 0.02552, 0.00726616, 0, 0.00155099, 0.000892293, 0.0945314, 0.5, 0, 1.5, 0, 2.5, 0, -0.596381
2324.5, 2324, 0, 0.135073, 0, 0, 0.000721893, 0, 0.0240754, 0.00726616, 0.00430531, 0.00217139, 0.00178459, 0.0947483, 0.5, 0, 1.5, 0, 2.5, 0, -0.611825
2325.5, 2325, 0, 0.13265, 0, 0, 0.00121278, 0, 0.0250385, 0.00363308, 0.00215265, 0.00186119, 0.00446146, 0.09429, 0.5, 0, 1.5, 0, 2.5, 0, -0.611572
2326.5, 2326, 0, 0.13685, 0, 0, 0.00124166, 0, 0.0308166, 0.00544962, 0, 0.00186119, 0.00267688, 0.0948037, 0.5, 0, 1.5, 0, 2.5, 0, -0.61199
2327.5, 2327, 0, 0.125931, 0, 0, 0.000981774, 0, 0.0226309, 0.00363308, 0, 0.00279179, 0.00133844, 0.0945552, 0.5, 0, 1.5, 0, 2.5, 0, -0.595859
2328.5, 2328, 0, 0.12868, 0, 0, 0.000981774, 0, 0.0226309, 0.00363308, 0.00215265, 0.00124079, 0.00356917, 0.0944712, 0.5, 0, 1.5, 0, 2.5, 0, -0.596182
2329.5, 2329, 0, 0.129879, 0, 0, 0.000981774, 0, 0.0202234, 0.00908269, 0.00215265, 0.000620397, 0.00223073, 0.0945879, 0.5, 0, 1.5, 0, 2.5, 0, -0.596309
2330.5, 2330, 0, 0.136719, 0, 0, 0.000721893, 0, 0.0226309, 0.00726616, 0.00215265, 0.00310198, 0.00624605, 0.0945993, 0.5, 0, 1.5, 0, 2.5, 0, -0.611978
2331.5, 2331, 1, 0.133413, 0, 0, 0.00127053, 0, 0.0216679, 0.00726616, 0.00215265, 0.00155099, 0.00490761, 0.094597, 0.5, 0, 1.5, 0, 2.5, 0, 0.461695
2332.5, 2332, 0, 0.133366, 0, 0, 0.00124166, 0, 0.0231124, 0.00544962, 0.00215265, 0.00310198, 0.00356917, 0.0947389, 0.5, 0, 1.5, 0, 2.5, 0, -0.61165
2333.5, 2333, 0, 0.129473, 0, 0, 0.000721893, 0, 0.0245569, 0.00363308, 0, 0.00124079, 0.00446146, 0.094859, 0.5, 0, 1.5, 0, 2.5, 0, -0.596267
2334.5, 2334, 0, 0.130719, 0, 0, 0.000895147, 0, 0.0226309, 0.00726616, 0.00215265, 0.00124079, 0.00178459, 0.0947486, 0.5, 0, 1.5, 0, 2.5, 0, -0.596393
2335.5, 2335, 0, 0.128927, 0, 0, 0.00115503, 0, 0.0250385, 0, 0.00430531, 0.00186119, 0.00133844, 0.0952282, 0.5, 0, 1.5, 0, 2.5, 0, -0.596209
2336.5, 2336, 0, 0.127424, 0, 0, 0.000952899, 0, 0.0202234, 0.00363308, 0.00215265, 0.00155099, 0.00401532, 0.0948956, 0.5, 0, 1.5, 0, 2.5, 0, -0.59604
2337.5, 2337, 0, 0.129478, 0, 0, 0.000952899, 0, 0.0240754, 0.00363308, 0.00215265, 0.000310198, 0.00356917, 0.0947846, 0.5, 0, 1.5, 0, 2.5, 0, -0.596267
2338.5, 2338, 1, 0.123171, 0, 0, 0.000952899, 0, 0.0178158, 0.00544962, 0, 0.00155099, 0.00223073, 0.0951708, 0.5, 0, 1.5, 0, 2.5, 0, 0.45733
2339.5, 2339, 0, 0.132392, 0, 0, 0.000981774, 0, 0.0245569, 0.00544962, 0.00215265, 0.00155099, 0.00267688, 0.095023, 0.5, 0, 1.5, 0, 2.5, 0, -0.611543
2340.5, 2340, 0, 0.131401, 0, 0, 0.00109728, 0, 0.0202234, 0.0127158, 0, 0.000930595, 0.00133844, 0.0950952, 0.5, 0, 1.5, 0, 2.5, 0, -0.611429
2341.5, 2341, 0, 0.124082, 0, 0, 0.00112615, 0, 0.0192604, 0.00363308, 0, 0.00217139, 0.00267688, 0.0952141, 0.5, 0, 1.5, 0, 2.5, 0, -0.595618
2342.5, 2342, 0, 0.142219, 0, 0, 0.000981774, 0, 0.026483, 0.0108992, 0.00215265, 0.00155099, 0.00490761, 0.095244, 0.5, 0, 1.5, 0, 2.5, 0, -0.627466
2343.5, 2343, 0, 0.121389, 0, 0, 0.000895147, 0, 0.0158898, 0.00363308, 0.00215265, 0.00217139, 0.00133844, 0.0953089, 0.5, 0, 1.5, 0, 2.5, 0, -0.595228
2344.5, 2344, 0, 0.12906, 0, 0, 0.00109728, 0, 0.0235939, 0.00544962, 0, 0.00155099, 0.00223073, 0.0951372, 0.5, 0, 1.5, 0, 2.5, 0, -0.596223
2345.5, 2345, 0, 0.133948, 0, 0, 0.000981774, 0, 0.0211864, 0.0108992, 0, 0.00186119, 0.00356917, 0.09545, 0.5, 0, 1.5, 0, 2.5, 0, -0.611712
2346.5, 2346, 0, 0.125339, 0, 0, 0.000779644, 0, 0.0192604, 0.00544962, 0, 0.00248159, 0.00178459, 0.0955833, 0.5, 0, 1.5, 0, 2.5, 0, -0.595784
2347.5, 2347, 0, 0.123397, 0, 0, 0.0010684, 0, 0.0197419, 0.00363308, 0, 0.00186119, 0.00178459, 0.0953075, 0.5, 0, 1.5, 0, 2.5, 0, -0.595523
2348.5, 2348, 0, 0.126926, 0, 0, 0.000952899, 0, 0.0182973, 0.00908269, 0, 0.00217139, 0.000892293, 0.0955289, 0.5, 0, 1.5, 0, 2.5, 0, -0.595981
2349.5, 2349, 0, 0.124603, 0, 0, 0.00103953, 0, 0.0192604, 0.00363308, 0, 0.00310198, 0.00178459, 0.0957833, 0.5, 0, 1.5, 0, 2.5, 0, -0.595688
2350.5, 2350, 0, 0.131474, 0, 0, 0.00132828, 0, 0.0216679, 0.00544962, 0, 0.00372238, 0.00356917, 0.0957365, 0.5, 0, 1.5, 0, 2.5, 0, -0.611437
2351.5, 2351, 0, 0.12796, 0, 0, 0.00103953, 0, 0.0260015, 0.00181654, 0, 0.00217139, 0.00133844, 0.0955925, 0.5, 0, 1.5, 0, 2.5, 0, -0.596102
2352.5, 2352, 0, 0.132145, 0, 0, 0.00109728, 0, 0.0260015, 0.00363308, 0, 0.00248159, 0.00312302, 0.0958088, 0.5, 0, 1.5, 0, 2.5, 0, -0.611515
2353.5, 2353, 1, 0.133191, 0, 0, 0.000924023, 0, 0.0231124, 0.00726616, 0.00215265, 0.00186119, 0.00223073, 0.0956441, 0.5, 0, 1.5, 0, 2.5, 0, 0.461315
2354.5, 2354, 0, 0.128362, 0, 0, 0.00127053, 0, 0.0250385, 0, 0, 0.00403258, 0.00223073, 0.0957899, 0.5, 0, 1.5, 0, 2.5, 0, -0.596147
2355.5, 2355, 0, 0.130781, 0, 0, 0.0011839, 0, 0.0240754, 0.00363308, 0.00215265, 0.00124079, 0.00267688, 0.0958182, 0.5, 0, 1.5, 0, 2.5, 0, -0.596399
2356.5, 2356, 0, 0.129943, 0, 0, 0.000981774, 0, 0.0226309, 0.00363308, 0, 0.00248159, 0.00446146, 0.0957543, 0.5, 0, 1.5, 0, 2.5, 0, -0.596316
2357.5, 2357, 0, 0.122073, 0, 0, 0.00109728, 0, 0.0187788, 0.00181654, 0, 0.00217139, 0.00223073, 0.095978, 0.5, 0, 1.5, 0, 2.5, 0, -0.595331
2358.5, 2358, 0, 0.130711, 0, 0, 0.00115503, 0, 0.0250385, 0.00544962, 0.00215265, 0.000620397, 0.000446146, 0.095849, 0.5, 0, 1.5, 0, 2.5, 0, -0.596393
2359.5, 2359, 0, 0.128479, 0, 0, 0.000981774, 0, 0.0192604, 0.00363308, 0.00430531, 0.00124079, 0.00312302, 0.0959346, 0.5, 0, 1.5, 0, 2.5, 0, -0.59616
2360.5, 2360, 0, 0.123732, 0, 0, 0.000895147, 0, 0.0178158, 0.00363308, 0, 0.00186119, 0.00356917, 0.0959573, 0.5, 0, 1.5, 0, 2.5, 0, -0.595569
2361.5, 2361, 1, 0.132176, 0, 0, 0.000866272, 0, 0.0240754, 0.00181654, 0.00430531, 0.00248159, 0.00267688, 0.0959535, 0.5, 0, 1.5, 0, 2.5, 0, 0.45957
2362.5, 2362, 0, 0.134732, 0, 0, 0.00101065, 0, 0.026483, 0.00363308, 0, 0.00310198, 0.00446146, 0.0960415, 0.5, 0, 1.5, 0, 2.5, 0, -0.611791
2363.5, 2363, 0, 0.132874, 0, 0, 0.00109728, 0, 0.0231124, 0.00544962, 0.00215265, 0.00248159, 0.00223073, 0.0963495, 0.5, 0, 1.5, 0, 2.5, 0, -0.611597
2364.5, 2364, 1, 0.126925, 0, 0, 0.000837396, 0, 0.0226309, 0.00363308, 0.00215265, 0.000930595, 0.000446146, 0.0962945, 0.5, 0, 1.5, 0, 2.5, 0, 0.464159
2365.5, 2365, 0, 0.129413, 0, 0, 0.000837396, 0, 0.0226309, 0.00363308, 0.00215265, 0.00186119, 0.00223073, 0.0960666, 0.5, 0, 1.5, 0, 2.5, 0, -0.596261
2366.5, 2366, 0, 0.125724, 0, 0, 0.00115503, 0, 0.0182973, 0.00544962, 0, 0.00186119, 0.00267688, 0.0962841, 0.5, 0, 1.5, 0, 2.5, 0, -0.595833
2367.5, 2367, 0, 0.130885, 0, 0, 0.00109728, 0, 0.0226309, 0.00726616, 0, 0.00155099, 0.00223073, 0.0961085, 0.5, 0, 1.5, 0, 2.5, 0, -0.611367
2368.5, 2368, 0, 0.130061, 0, 0, 0.00112615, 0, 0.0211864, 0.00726616, 0, 0.00124079, 0.00312302, 0.0961183, 0.5, 0, 1.5, 0, 2.5, 0, -0.596328
2369.5, 2369, 0, 0.127152, 0, 0, 0.000952899, 0, 0.0149268, 0.00908269, 0, 0.00217139, 0.00356917, 0.0964495, 0.5, 0, 1.5, 0, 2.5, 0, -0.596008
2370.5, 2370, 0, 0.130467, 0, 0, 0.00132828, 0, 0.0221494, 0.00181654, 0, 0.00341218, 0.00535376, 0.0964064, 0.5, 0, 1.5, 0, 2.5, 0, -0.596368
2371.5, 2371, 0, 0.131648, 0, 0, 0.000866272, 0, 0.0197419, 0.00726616, 0.00215265, 0.00310198, 0.00223073, 0.0962884, 0.5, 0, 1.5, 0, 2.5, 0, -0.611458
2372.5, 2372, 0, 0.1327, 0, 0, 0.000981774, 0, 0.0245569, 0.00363308, 0.00215265, 0.00310198, 0.00178459, 0.0964894, 0.5, 0, 1.5, 0, 2.5, 0, -0.611578
2373.5, 2373, 0, 0.130572, 0, 0, 0.0011839, 0, 0.0240754, 0.00363308, 0.00215265, 0.00217139, 0.000892293, 0.0964632, 0.5, 0, 1.5, 0, 2.5, 0, -0.596379
2374.5, 2374, 0, 0.131339, 0, 0, 0.000952899, 0, 0.0192604, 0.00544962, 0.00430531, 0.00217139, 0.00267688, 0.0965223, 0.5, 0, 1.5, 0, 2.5, 0, -0.611421
2375.5, 2375, 0, 0.126216, 0, 0, 0.0010684, 0, 0.0207049, 0.00363308, 0.00215265, 0.00124079, 0.000892293, 0.0965237, 0.5, 0, 1.5, 0, 2.5, 0, -0.595895
2376.5, 2376, 0, 0.131482, 0, 0, 0.00103953, 0, 0.0216679, 0.00726616, 0, 0.00217139, 0.00267688, 0.0966598, 0.5, 0, 1.5, 0, 2.5, 0, -0.611438
2377.5, 2377, 0, 0.126351, 0, 0, 0.000952899, 0, 0.0202234, 0.00544962, 0, 0.00217139, 0.000892293, 0.0966611, 0.5, 0, 1.5, 0, 2.5, 0, -0.595912
2378.5, 2378, 1, 0.127957, 0, 0, 0.000981774, 0, 0.0231124, 0.00363308, 0, 0.00186119, 0.00133844, 0.0970298, 0.5, 0, 1.5, 0, 2.5, 0, 0.466013
2379.5, 2379, 0, 0.131213, 0, 0, 0.000981774, 0, 0.0226309, 0.00544962, 0, 0.00279179, 0.00267688, 0.0966821, 0.5, 0, 1.5, 0, 2.5, 0, -0.611406
2380.5, 2380, 0, 0.132088, 0, 0, 0.000924023, 0, 0.0211864, 0.00544962, 0.00215265, 0.00341218, 0.00223073, 0.0967321, 0.5, 0, 1.5, 0, 2.5, 0, -0.611509
2381.5, 2381, 0, 0.141081, 0, 0, 0.000779644, 0, 0.02552, 0.00726616, 0.00430531, 0.00310198, 0.00312302, 0.0969854, 0.5, 0, 1.5, 0, 2.5, 0, -0.627368
2382.5, 2382, 0, 0.130278, 0, 0, 0.00112615, 0, 0.0240754, 0.00363308, 0, 0.00217139, 0.00267688, 0.0965946, 0.5, 0, 1.5, 0, 2.5, 0, -0.596349
2383.5, 2383, 0, 0.129358, 0, 0, 0.00124166, 0, 0.0178158, 0.00908269, 0, 0.00248159, 0.00178459, 0.0969518, 0.5, 0, 1.5, 0, 2.5, 0, -0.596255
2384.5, 2384, 0, 0.125288, 0, 0, 0.00124166, 0, 0.0187788, 0.00363308, 0, 0.00186119, 0.00267688, 0.0970964, 0.5, 0, 1.5, 0, 2.5, 0, -0.595778
2385.5, 2385, 0, 0.132427, 0, 0, 0.000837396, 0, 0.0240754, 0.00363308, 0.00430531, 0.00155099, 0.000892293, 0.0971329, 0.5, 0, 1.5, 0, 2.5, 0, -0.611547
2386.5, 2386, 0, 0.13145, 0, 0, 0.000635266, 0, 0.0221494, 0.00363308, 0.00430531, 0.00155099, 0.00223073, 0.0969448, 0.5, 0, 1.5, 0, 2.5, 0, -0.611434
2387.5, 2387, 0, 0.128757, 0, 0, 0.000721893, 0, 0.0202234, 0.00363308, 0.00215265, 0.00186119, 0.00312302, 0.0970417, 0.5, 0, 1.5, 0, 2.5, 0, -0.59619
2388.5, 2388, 0, 0.124984, 0, 0, 0.00103953, 0, 0.0197419, 0.00363308, 0, 0.00186119, 0.00178459, 0.0969235, 0.5, 0, 1.5, 0, 2.5, 0, -0.595738
2389.5, 2389, 0, 0.12432, 0, 0, 0.000895147, 0, 0.0178158, 0.00363308, 0.00215265, 0.000930595, 0.00178459, 0.0971081, 0.5, 0, 1.5, 0, 2.5, 0, -0.59565
2390.5, 2390, 0, 0.130736, 0, 0, 0.000837396, 0, 0.0226309, 0.00544962, 0, 0.00279179, 0.00178459, 0.0972415, 0.5, 0, 1.5, 0, 2.5, 0, -0.596395
2391.5, 2391, 1, 0.127196, 0, 0, 0.00080852, 0, 0.0207049, 0.00544962, 0, 0.00155099, 0.00133844, 0.097344, 0.5, 0, 1.5, 0, 2.5, 0, 0.464648
2392.5, 2392, 0, 0.12509, 0, 0, 0.000779644, 0, 0.0158898, 0.00363308, 0.00430531, 0.00248159, 0.000892293, 0.0971078, 0.5, 0, 1.5, 0, 2.5, 0, -0.595752
2393.5, 2393, 0, 0.134124, 0, 0, 0.000952899, 0, 0.0235939, 0.00363308, 0.00430531, 0.00248159, 0.00178459, 0.0973725, 0.5, 0, 1.5, 0, 2.5, 0, -0.61173
2394.5, 2394, 0, 0.134614, 0, 0, 0.00109728, 0, 0.0221494, 0.00363308, 0.00645796, 0.00279179, 0.00133844, 0.0971461, 0.5, 0, 1.5, 0, 2.5, 0, -0.61178
2395.5, 2395, 0, 0.123242, 0, 0, 0.000721893, 0, 0.0168528, 0.00544962, 0, 0.00186119, 0.000892293, 0.0974645, 0.5, 0, 1.5, 0, 2.5, 0, -0.595501
2396.5, 2396, 0, 0.128296, 0, 0, 0.000837396, 0, 0.0221494, 0.00181654, 0.00215265, 0.00279179, 0.00133844, 0.0972094, 0.5, 0, 1.5, 0, 2.5, 0, -0.596139
2397.5, 2397, 0, 0.123706, 0, 0, 0.000750769, 0, 0.0235939, 0, 0, 0.000620397, 0.00133844, 0.0974027, 0.5, 0, 1.5, 0, 2.5, 0, -0.595566
2398.5, 2398, 0, 0.127222, 0, 0, 0.000866272, 0, 0.0226309, 0.00181654, 0.00215265, 0.00124079, 0.000892293, 0.0976222, 0.5, 0, 1.5, 0, 2.5, 0, -0.596016
2399.5, 2399, 0, 0.130703, 0, 0, 0.000924023, 0, 0.0192604, 0.00544962, 0.00430531, 0.000930595, 0.00223073, 0.0976022, 0.5, 0, 1.5, 0, 2.5, 0, -0.596392
2400.5, 2400, 0, 0.12467, 0, 0, 0.000750769, 0, 0.0192604, 0.00363308, 0, 0.00279179, 0.000446146, 0.0977875, 0.5, 0, 1.5, 0, 2.5, 0, -0.595697
2401.5, 2401, 0, 0.124577, 0, 0, 0.000693017, 0, 0.0178158, 0.00181654, 0.00215265, 0.00341218, 0.000892293, 0.0977942, 0.5, 0, 1.5, 0, 2.5, 0, -0.595684
2402.5, 2402, 1, 0.135608, 0, 0, 0.000779644, 0, 0.0211864, 0.00726616, 0.00430531, 0.00217139, 0.00223073, 0.0976684, 0.5, 0, 1.5, 0, 2.5, 0, 0.465433
2403.5, 2403, 0, 0.128615, 0, 0, 0.000895147, 0, 0.0202234, 0.00363308, 0.00215265, 0.00186119, 0.00178459, 0.0980647, 0.5, 0, 1.5, 0, 2.5, 0, -0.596175
2404.5, 2404, 0, 0.136192, 0, 0, 0.000837396, 0, 0.0226309, 0.00726616, 0.00430531, 0.00155099, 0.00178459, 0.0978166, 0.5, 0, 1.5, 0, 2.5, 0, -0.611931
2405.5, 2405, 0, 0.131735, 0, 0, 0.000693017, 0, 0.0240754, 0.00363308, 0.00215265, 0.00217139, 0.000892293, 0.098117, 0.5, 0, 1.5, 0, 2.5, 0, -0.611468
2406.5, 2406, 0, 0.122429, 0, 0, 0.000693017, 0, 0.0154083, 0.00181654, 0.00215265, 0.00310198, 0.00133844, 0.0979184, 0.5, 0, 1.5, 0, 2.5, 0, -0.595384
2407.5, 2407, 1, 0.122305, 0, 0, 0.000750769, 0, 0.0168528, 0.00363308, 0, 0.000930595, 0.00223073, 0.0979065, 0.5, 0, 1.5, 0, 2.5, 0, 0.455736
2408.5, 2408, 0, 0.125255, 0, 0, 0.000548639, 0, 0.0178158, 0.00363308, 0.00215265, 0.00124079, 0.00178459, 0.098079, 0.5, 0, 1.5, 0, 2.5, 0, -0.595773
2409.5, 2409, 0, 0.128359, 0, 0, 0.000664141, 0, 0.0216679, 0.00363308, 0.00215265, 0.000930595, 0.00133844, 0.0979726, 0.5, 0, 1.5, 0, 2.5, 0, -0.596147
2410.5, 2410, 0, 0.126291, 0, 0, 0.000779644, 0, 0.0202234, 0.00363308, 0, 0.00186119, 0.00178459, 0.098009, 0.5, 0, 1.5, 0, 2.5, 0, -0.595904
2411.5, 2411, 0, 0.132345, 0, 0, 0.000693017, 0, 0.0226309, 0.00544962, 0.00215265, 0.00186119, 0.00133844, 0.0982187, 0.5, 0, 1.5, 0, 2.5, 0, -0.611538
2412.5, 2412, 0, 0.132674, 0, 0, 0.000837396, 0, 0.0226309, 0.00544962, 0.00430531, 0, 0.00133844, 0.0981128, 0.5, 0, 1.5, 0, 2.5, 0, -0.611575
2413.5, 2413, 0, 0.124421, 0, 0, 0.000952899, 0, 0.0182973, 0, 0.00430531, 0.000620397, 0.00178459, 0.09846, 0.5, 0, 1.5, 0, 2.5, 0, -0.595663
2414.5, 2414, 1, 0.133954, 0, 0, 0.000693017, 0, 0.0168528, 0.0127158, 0.00215265, 0.00248159, 0.000892293, 0.098166, 0.5, 0, 1.5, 0, 2.5, 0, 0.46262
2415.5, 2415, 0, 0.121131, 0, 0, 0.00109728, 0, 0.0182973, 0.00181654, 0, 0.000930595, 0.000892293, 0.0980972, 0.5, 0, 1.5, 0, 2.5, 0, -0.595188
2416.5, 2416, 0, 0.122174, 0, 0, 0.00080852, 0, 0.0173343, 0.00181654, 0.00215265, 0.000930595, 0.000892293, 0.098239, 0.5, 0, 1.5, 0, 2.5, 0, -0.595346
2417.5, 2417, 1, 0.128437, 0, 0, 0.000664141, 0, 0.0187788, 0.00544962, 0, 0.00248159, 0.00267688, 0.0983857, 0.5, 0, 1.5, 0, 2.5, 0, 0.466872
2418.5, 2418, 0, 0.12261, 0, 0, 0.00060639, 0, 0.0125192, 0.00363308, 0.00430531, 0.00155099, 0.00133844, 0.0986565, 0.5, 0, 1.5, 0, 2.5, 0, -0.59541
2419.5, 2419, 0, 0.135054, 0, 0, 0.000664141, 0, 0.0226309, 0.00544962, 0.00430531, 0.00217139, 0.00133844, 0.0984943, 0.5, 0, 1.5, 0, 2.5, 0, -0.611823
2420.5, 2420, 1, 0.146556, 0, 0, 0.00080852, 0, 0.0231124, 0.00181654, 0.0193739, 0.00155099, 0.00133844, 0.0985552, 0.5, 0, 1.5, 0, 2.5, 0, 0.469474
2421.5, 2421, 0, 0.197578, 0, 0, 0.000548639, 0, 0.0207049, 0.00181654, 0.0710375, 0.00248159, 0.00223073, 0.0987576, 0.5, 0, 1.5, 0, 2.5, 0, -0.704147
2422.5, 2422, 0, 0.294051, 0, 0, 0.000924023, 0, 0.0298535, 0.0181654, 0.144228, 0.000620397, 0.00178459, 0.0984753, 0.5, 0, 1.5, 0, 3.5, 0, -0.815999
2423.5, 2423, 0, 0.450357, 0, 0, 0.000635266, 0, 0.0298535, 0.0435969, 0.271234, 0.00155099, 0.00490761, 0.0985781, 1.5, 0, 2.5, 0, 3.5, 0, -0.978256
2424.5, 2424, 1, 0.428174, 0, 0, 0.000462011, 0, 0.0250385, 0.0217985, 0.277692, 0.00186119, 0.00267688, 0.0986446, 1.5, 0, 2.5, 0, 3.5, 0, 0.376988
2425.5, 2425, 0, 0.30582, 0, 0, 0.000721893, 0, 0.0250385, 0.00908269, 0.165754, 0.00372238, 0.00267688, 0.0988239, 0.5, 0, 1.5, 0, 3.5, 0, -0.829307
2426.5, 2426, 0, 0.24307, 0, 0, 0.000693017, 0, 0.02552, 0.0127158, 0.101175, 0.00279179, 0.00133844, 0.0988363, 0.5, 0, 1.5, 0, 2.5, 0, -0.761964
2427.5, 2427, 0, 0.156905, 0, 0, 0.000433136, 0, 0.0187788, 0.00908269, 0.0236792, 0.00248159, 0.00356917, 0.0988803, 0.5, 0, 1.5, 0, 2.5, 0, -0.643402
2428.5, 2428, 0, 0.137353, 0, 0, 0.000924023, 0, 0.0221494, 0.00363308, 0.00861061, 0.00248159, 0.000892293, 0.098662, 0.5, 0, 1.5, 0, 2.5, 0, -0.612034
2429.5, 2429, 0, 0.126865, 0, 0, 0.000721893, 0, 0.0182973, 0, 0.00645796, 0.00124079, 0.00133844, 0.0988083, 0.5, 0, 1.5, 0, 2.5, 0, -0.595974
2430.5, 2430, 0, 0.12225, 0, 0, 0.000664141, 0, 0.0192604, 0, 0, 0.00248159, 0.000892293, 0.0989518, 0.5, 0, 1.5, 0, 2.5, 0, -0.595357
2431.5, 2431, 1, 0.125867, 0, 0, 0.000548639, 0, 0.0207049, 0.00181654, 0, 0.00217139, 0.00178459, 0.0988406, 0.5, 0, 1.5, 0, 2.5, 0, 0.462247
2432.5, 2432, 0, 0.131868, 0, 0, 0.000635266, 0, 0.0240754, 0.00544962, 0, 0.00217139, 0.000446146, 0.0990902, 0.5, 0, 1.5, 0, 2.5, 0, -0.611483
2433.5, 2433, 0, 0.124341, 0, 0, 0.000635266, 0, 0.0240754, 0, 0, 0.000620397, 0, 0.0990102, 0.5, 0, 1.5, 0, 2.5, 0, -0.595653
2434.5, 2434, 0, 0.128268, 0, 0, 0.000490887, 0, 0.0192604, 0.00363308, 0, 0.00310198, 0.00267688, 0.0991047, 0.5, 0, 1.5, 0, 2.5, 0, -0.596136
2435.5, 2435, 0, 0.130426, 0, 0, 0.000750769, 0, 0.0202234, 0.00726616, 0, 0.00124079, 0.00178459, 0.0991602, 0.5, 0, 1.5, 0, 2.5, 0, -0.596364
2436.5, 2436, 0, 0.133959, 0, 0, 0.000664141, 0, 0.0221494, 0.00544962, 0, 0.00465298, 0.00178459, 0.0992584, 0.5, 0, 1.5, 0, 2.5, 0, -0.611713
2437.5, 2437, 0, 0.128748, 0, 0, 0.000750769, 0, 0.0211864, 0.00181654, 0, 0.00372238, 0.00178459, 0.0994871, 0.5, 0, 1.5, 0, 2.5, 0, -0.596189
2438.5, 2438, 0, 0.130536, 0, 0, 0.000779644, 0, 0.0207049, 0.00181654, 0.00215265, 0.00372238, 0.00223073, 0.0991292, 0.5, 0, 1.5, 0, 2.5, 0, -0.596375
2439.5, 2439, 1, 0.128747, 0, 0, 0.00060639, 0, 0.0144453, 0.00726616, 0.00215265, 0.00403258, 0.000892293, 0.0993515, 0.5, 0, 1.5, 0, 2.5, 0, 0.467426
2440.5, 2440, 0, 0.119622, 0, 0, 0.000693017, 0, 0.0163713, 0, 0, 0.00217139, 0.000892293, 0.0994943, 0.5, 0, 1.5, 0, 2.5, 0, -0.58012
2441.5, 2441, 0, 0.13123, 0, 0, 0.000635266, 0, 0.0202234, 0.00181654, 0.00430531, 0.00248159, 0.00223073, 0.0995375, 0.5, 0, 1.5, 0, 2.5, 0, -0.611408
2442.5, 2442, 0, 0.131956, 0, 0, 0.000462011, 0, 0.0207049, 0.00181654, 0, 0.00248159, 0.00713834, 0.0993528, 0.5, 0, 1.5, 0, 2.5, 0, -0.611493
2443.5, 2443, 0, 0.15219, 0, 0, 0.000462011, 0, 0.0173343, 0.00181654, 0, 0.00279179, 0.030338, 0.0994473, 0.5, 0, 1.5, 0, 2.5, 0, -0.643201
2444.5, 2444, 0, 0.227003, 0, 0, 0.000635266, 0, 0.0173343, 0.00181654, 0.00215265, 0.00186119, 0.103506, 0.0996972, 0.5, 0, 1.5, 0, 2.5, 0, -0.732572
2445.5, 2445, 0, 0.427393, 0, 0, 0.00060639, 0, 0.0158898, 0.00726616, 0, 0.00217139, 0.302041, 0.0994182, 1.5, 0, 2.5, 0, 3.5, 0, -0.954053
2446.5, 2446, 1, 0.69552, 0, 0, 0.000693017, 0, 0.0130007, 0.00363308, 0.00215265, 0.00186119, 0.574637, 0.0995425, 1.5, 0, 2.5, 0, 4.5, 0, 0.186165
2447.5, 2447, 2, 0.802032, 0, 0, 0.000519763, 0, 0.0144453, 0.00181654, 0, 0.00124079, 0.684389, 0.0996206, 1.5, 0, 3.5, 0, 4.5, 0, 0.796231
2448.5, 2448, 1, 0.72694, 0, 0, 0.000548639, 0, 0.0158898, 0.00181654, 0, 0.00403258, 0.604975, 0.0996779, 1.5, 0, 2.5, 0, 4.5, 0, 0.155944
2449.5, 2449, 0, 0.509007, 0, 0, 0.000519763, 0, 0.0197419, 0, 0, 0.00279179, 0.386363, 0.0995908, 1.5, 0, 2.5, 0, 3.5, 0, -1.03665
2450.5, 2450, 0, 0.276545, 0, 0, 0.00080852, 0, 0.0149268, 0, 0, 0.00124079, 0.15972, 0.0998483, 0.5, 0, 1.5, 0, 2.5, 0, -0.803846
2451.5, 2451, 1, 0.182744, 0, 0, 0.00080852, 0, 0.02552, 0.00181654, 0, 0.00124079, 0.0535376, 0.0998205, 0.5, 0, 1.5, 0, 2.5, 0, 0.479208
